TimeStamp/Wavelength,1750,1752,1754,1756,1758,1760,1762,1764,1766,1768,1770,1772,1774,1776,1778,1780,1782,1784,1786,1788,1790,1792,1794,1796,1798,1800,1802,1804,1806,1808,1810,1812,1814,1816,1818,1820,1822,1824,1826,1828,1830,1832,1834,1836,1838,1840,1842,1844,1846,1848,1850,1852,1854,1856,1858,1860,1862,1864,1866,1868,1870,1872,1874,1876,1878,1880,1882,1884,1886,1888,1890,1892,1894,1896,1898,1900,1902,1904,1906,1908,1910,1912,1914,1916,1918,1920,1922,1924,1926,1928,1930,1932,1934,1936,1938,1940,1942,1944,1946,1948,1950,1952,1954,1956,1958,1960,1962,1964,1966,1968,1970,1972,1974,1976,1978,1980,1982,1984,1986,1988,1990,1992,1994,1996,1998,2000,2002,2004,2006,2008,2010,2012,2014,2016,2018,2020,2022,2024,2026,2028,2030,2032,2034,2036,2038,2040,2042,2044,2046,2048,2050,2052,2054,2056,2058,2060,2062,2064,2066,2068,2070,2072,2074,2076,2078,2080,2082,2084,2086,2088,2090,2092,2094,2096,2098,2100,2102,2104,2106,2108,2110,2112,2114,2116,2118,2120,2122,2124,2126,2128,2130,2132,2134,2136,2138,2140,2142,2144,2146,2148,2150
02.06.2026 10:41:25,1846.36,1848.9,1846.44,1844.58,1845.96,1845.95,1843.26,1843.1,1842.05,1846.72,1838.49,1837.11,1840.86,1837.29,1837.28,1837.86,1835.06,1835.07,1836.36,1833.42,1836.89,1836.07,1837.04,1832.94,1833.91,1830.51,1831.43,1833.64,1830.09,1828.92,1829.81,1830.02,1828.04,1824.6,1826.01,1825.83,1820.19,1820.63,1821.05,1819.15,1819.68,1816.36,1816.53,1811.77,1807.22,1805.77,1804.86,1804.95,1800.98,1796.41,1797.28,1792.63,1789.45,1782.51,1781.99,1775.65,1772.79,1767.51,1763.62,1761.95,1756.35,1751.24,1749.91,1744.71,1740.82,1737.42,1737.35,1730.09,1730.25,1724.42,1720.24,1720.92,1715.16,1719.05,1713.3,1711.49,1707.05,1707.89,1707.44,1704.17,1704.01,1702.06,1701.85,1700.61,1698.99,1698.64,1697.63,1694.91,1697.15,1693.67,1693.96,1693.34,1692.62,1693.2,1693.6,1692.94,1689.76,1692.59,1690.61,1694.35,1693.05,1690.32,1692.43,1692.54,1689.25,1692.5,1691.48,1689.47,1691.3,1691.56,1693.52,1692.68,1689.22,1694.38,1696.63,1694.58,1691.96,1693.25,1691.5,1694.86,1692.16,1694.82,1696.08,1692.94,1696.44,1695.33,1698.48,1701.41,1697.6,1695.46,1693.73,1698.17,1699.44,1701.35,1698.64,1697.81,1703.85,1701.81,1702.56,1706.89,1703.42,1702.59,1707.7,1705.79,1710.15,1705.85,1706.14,1709.09,1709.04,1709.01,1709.88,1713.07,1712.76,1712.05,1714.54,1715.43,1718.99,1720.16,1719.62,1720.62,1719.72,1720.63,1721.86,1721.19,1726.7,1727.8,1725.05,1730.06,1726.32,1729.73,1729.78,1732.2,1730.67,1734.96,1736.06,1735.91,1738.65,1738.24,1741.08,1740,1741.34,1743.62,1741.95,1745.5,1748.29,1745.99,1751.57,1747.64,1750.02,1749.64,1750.14,1754.1,1753.51,1753.58,1753.6,1756.68,1758.06,1755.86,1757.52,1758.19,1758.25
02.06.2026 10:41:26,1842.76,1844.36,1844.43,1845.02,1845.11,1841.49,1839.35,1839.02,1840.8,1841.14,1842.26,1837.14,1839.38,1838.09,1835.89,1838.57,1837.82,1837.33,1835.34,1831.6,1835.57,1830.98,1832.5,1833.01,1832.62,1831.73,1831.86,1830.66,1828.6,1828.08,1827.57,1830.34,1823.94,1825.34,1821.97,1821.65,1822.38,1823.15,1817.66,1821.72,1815.03,1816.25,1814.42,1812.42,1808.27,1806.26,1803.43,1803.19,1799.19,1796.62,1794.56,1794.28,1788.38,1783.5,1783.72,1777.8,1770.48,1768.39,1764.94,1760.85,1754.87,1751.28,1747.27,1743.81,1742.38,1736.62,1734.62,1730.12,1725.2,1721.47,1721.07,1718.13,1718.54,1714.62,1713.04,1708.01,1707.49,1707.43,1707.64,1701.98,1703.45,1700.57,1700.92,1700.47,1697.05,1696.74,1699.04,1698.07,1694.31,1697,1696.82,1692.59,1694.62,1693.4,1692.58,1693.08,1693.38,1689.8,1690.67,1693.58,1689.34,1690.7,1689.49,1688.54,1688.86,1690.8,1690.87,1692.41,1688.5,1688.94,1692.47,1690.87,1693.3,1688.64,1687.83,1692.97,1692.32,1695.03,1692,1692.74,1692.33,1692.76,1694.62,1695.09,1695.55,1695.6,1695.24,1695.92,1698.81,1693.78,1698.62,1698.51,1698.35,1702.04,1696.9,1699.4,1701.25,1701.28,1703.26,1703.59,1700.15,1703.25,1704.9,1707.3,1706.03,1701.96,1706.03,1707.29,1708.15,1706.74,1710.6,1710.66,1709.71,1712.85,1714.57,1712.38,1716.8,1714.1,1716.06,1720.35,1721.46,1719.32,1724.87,1721.55,1723.94,1725.04,1724.79,1728.13,1729.06,1728.39,1730.54,1732.99,1731.02,1731.15,1734.84,1734.88,1736.93,1737.4,1739.88,1736.95,1738.25,1741.87,1742.37,1745.1,1744.72,1749.2,1748.75,1746.19,1750.17,1751.41,1747.39,1747.36,1753.85,1751.17,1754.68,1753.25,1756.9,1755.38,1756.68,1759.76,1756.97
02.06.2026 10:41:27,1843,1841.74,1845.01,1841.72,1842.06,1841.51,1841.22,1840.78,1838.47,1841.77,1838.63,1836.87,1835.78,1835.54,1837.93,1835.35,1836.99,1833.83,1833.02,1835.84,1835.22,1831.05,1827.76,1831,1830.67,1834.45,1827.73,1827.34,1831.64,1828.54,1825.74,1830.38,1826.2,1827.34,1824.45,1820.45,1819.71,1821.11,1818.44,1817.78,1817.91,1814.04,1811.48,1812.73,1811.68,1808.2,1806.54,1802.07,1800.16,1796.07,1793.56,1792.74,1786.83,1780.46,1784.76,1779.92,1770.66,1765.21,1764.41,1758.32,1758.52,1751.8,1747.1,1742.93,1739.53,1736.22,1733.68,1727.23,1727.9,1724.4,1721.22,1715.39,1715.51,1712.2,1712.37,1711.63,1708.35,1707.77,1705.15,1704.91,1699.34,1700.95,1701.26,1699.07,1698.01,1702.95,1700.62,1694.95,1696,1694.75,1695,1691.22,1694.78,1693.01,1693.38,1692.92,1689.63,1692.46,1693.95,1690.17,1691.97,1691.29,1694.99,1691.41,1691.99,1690.13,1691.12,1689.52,1690.59,1691.73,1691.11,1691.31,1693.02,1692.63,1692.19,1691.64,1695.72,1695.25,1692.37,1692.69,1694.8,1695.15,1696.61,1695.73,1697.96,1697.2,1698.14,1696.23,1698.99,1699.71,1698.02,1701.38,1697.16,1697.5,1702.66,1697.56,1698.77,1702.24,1700.42,1701.53,1702.65,1706.56,1705.1,1705.07,1708.88,1704.57,1706.52,1706.95,1705.53,1710.32,1707.95,1708.62,1710.87,1716.35,1710.59,1713.67,1713.5,1714.36,1715.78,1719.97,1719.44,1721.08,1719.76,1720.02,1721.18,1723.74,1726.1,1726.58,1729.39,1728.73,1727.24,1731.51,1733.26,1735.66,1733.84,1735.94,1734.75,1736.69,1738.06,1739.88,1740.85,1743.33,1740.74,1742.31,1744.28,1745.84,1748.54,1745.69,1748.42,1748.91,1750.83,1752.47,1751.69,1750.38,1754.77,1751.34,1758.25,1756.63,1755.51,1757.32,1757.33
02.06.2026 10:41:28,1840.24,1839.89,1841.12,1841.84,1842.65,1841.47,1842.95,1840.94,1841.51,1836.25,1840.31,1836.95,1837.8,1837.27,1833.94,1833.42,1835.37,1834.27,1834.39,1832.37,1830.67,1833.98,1832.35,1832.02,1831.57,1830.21,1829.98,1825.42,1827.68,1826.17,1828.76,1826.5,1826.02,1827.54,1825.43,1822.91,1823.08,1820.24,1820.29,1819.01,1816.21,1814.4,1812.04,1810.01,1808.53,1807.95,1803.83,1804.14,1800.76,1796.43,1794.49,1791.18,1784.43,1782.36,1780.11,1773.82,1773.59,1772.1,1763.25,1758.73,1757.59,1752.79,1748.34,1746.49,1738.54,1736.12,1734.65,1729.47,1723.37,1727.35,1720.16,1716.54,1713.77,1712.47,1714.59,1711.2,1708.55,1705.76,1704.32,1699.8,1701.27,1701.43,1700.95,1701,1697.62,1696.74,1695.97,1694.32,1691.25,1694.94,1696.5,1693.87,1693.29,1698.24,1693.29,1686.48,1690.2,1691.94,1693.23,1690.8,1689.15,1689.37,1691.31,1690.73,1692.38,1691.37,1689.72,1693.01,1688.69,1687.72,1690.52,1690.06,1692.99,1693.08,1694.05,1690.57,1692.37,1694.19,1689.54,1691.42,1693.53,1693.02,1691.53,1691.16,1693.66,1694.98,1694.49,1696.99,1696.34,1695.59,1698.44,1698.62,1697.65,1696.75,1699.59,1700.28,1698.5,1702.42,1702.55,1701.51,1703.52,1701.95,1702.36,1705.71,1704.19,1706.59,1705.4,1706.9,1708.3,1712.01,1710.83,1707.81,1708.53,1713.41,1715.29,1713.83,1719.07,1713.43,1717.23,1718.84,1718.52,1718.88,1722.28,1723.29,1724.13,1728.17,1726.29,1724.64,1728.05,1727.44,1730.44,1732.18,1732.39,1730.44,1734.14,1738.91,1736.3,1736.29,1736.56,1737.06,1739.71,1741.8,1746.33,1742.39,1745.25,1748.87,1745.66,1748.1,1746.44,1752.34,1750.64,1750.74,1749.72,1753.53,1750.64,1753.98,1754.83,1753.45,1754.96,1755.32,1756.72
02.06.2026 10:41:29,1842.28,1841.95,1840.67,1840.64,1839.7,1840.79,1838.39,1839.5,1839.74,1839.48,1838.65,1838.01,1839.17,1836.76,1837.09,1833.05,1832.05,1834.19,1834.08,1833.59,1828.76,1833.21,1834.65,1833.06,1833.46,1830.67,1829.48,1833.21,1832.7,1828.91,1827.75,1826.88,1823.32,1825.22,1824.29,1822.84,1821.3,1820.94,1821.63,1820.69,1814.03,1813.42,1811.77,1808.76,1805.04,1804.42,1804.95,1805.36,1796.03,1796.88,1790.07,1788.06,1790.67,1784.92,1783.69,1776.37,1771.67,1768.61,1763.09,1760.5,1755.19,1752.25,1748.23,1747.29,1738.91,1737.82,1728.97,1728.52,1726.33,1721.33,1721.49,1719.67,1716.88,1715.21,1712.91,1712.07,1706.48,1704.94,1702.76,1704.08,1702.38,1700.01,1702.62,1699.15,1699.54,1695.69,1692.68,1695.31,1695.49,1695.47,1691.75,1692.02,1692.47,1693.16,1692.34,1690.72,1689.9,1688.64,1692.21,1689.67,1693.12,1688.55,1693.69,1690.07,1691.14,1688.03,1689.64,1689.98,1692.32,1691.72,1690.43,1691.02,1689.86,1690.48,1688.93,1691.44,1693,1695.94,1693.88,1690.69,1689.9,1695.36,1692.29,1692.78,1695.39,1693.17,1697,1697.72,1695.55,1696.49,1697.9,1695.5,1697.25,1699.42,1699.35,1700.57,1699.74,1699.1,1699.97,1699.99,1700.33,1703.79,1707.55,1706.05,1703.75,1706.41,1707.86,1708.85,1706.95,1707.75,1707.71,1709.78,1710.5,1709.42,1709.67,1713.11,1713.29,1715.73,1715.98,1719.96,1719.9,1718.79,1718.65,1722.8,1722.27,1720.45,1724.47,1723.26,1727.52,1727.14,1730.31,1726.95,1728.57,1735.96,1734.21,1737.61,1733.7,1737.05,1733.81,1741.91,1740.1,1737.73,1740.5,1741.91,1744.37,1743.5,1747.24,1747.26,1749.56,1748.43,1749.01,1746.41,1753.03,1756.54,1754.28,1752.59,1752.91,1756.03,1756.39,1755.21,1755.45
02.06.2026 10:41:31,1842.9,1840.58,1842.36,1841.77,1841.05,1840.09,1841.35,1839.28,1839.58,1835.42,1838.6,1839.62,1835.23,1832.44,1837.45,1835.66,1836.57,1833.15,1832.19,1832.69,1832.17,1831.35,1831.75,1832.83,1829.75,1827.64,1828.69,1826.24,1825.15,1830.32,1829.13,1829.64,1826.92,1823.22,1823.96,1825.49,1821.59,1822.08,1816.59,1816.2,1817.77,1816.49,1813.18,1806.65,1808.69,1805.06,1803.66,1798.71,1797.13,1797.86,1792.1,1790.95,1790.22,1784.61,1779.95,1774.27,1776.5,1767.31,1766.88,1760.87,1757.32,1750.63,1747.38,1742.58,1736.69,1737.41,1731.32,1727.96,1723.84,1724.04,1718.19,1716.83,1718.21,1711.82,1710.62,1711.71,1707.63,1708.96,1703.96,1700.73,1702.97,1703.47,1698.84,1699.07,1694.93,1699.37,1694.34,1697.25,1693.97,1691.85,1693.2,1694.1,1693.78,1694.88,1692.29,1690.91,1689.94,1688.32,1691.82,1694.09,1694.09,1694.3,1694.94,1688.37,1690.84,1688.16,1690.2,1691.77,1692.2,1693.35,1690.43,1690.5,1690.57,1689.18,1692.22,1690.47,1692.72,1692.72,1693.97,1693.39,1691.88,1692.23,1694.1,1695.44,1697.21,1692.2,1698.68,1697.44,1698.2,1698,1697.79,1695.96,1697.91,1696.41,1698.54,1700.93,1698.66,1702.4,1702.07,1702.27,1705.71,1703.96,1704.4,1703.71,1706.27,1702.1,1708.59,1709.43,1708.16,1706.93,1708.55,1709.79,1710.88,1712.56,1709.69,1714.29,1714.21,1718.83,1714.87,1718.5,1720.25,1719.13,1719.22,1721.78,1722.31,1722.2,1726.87,1726.52,1725.64,1726.41,1729.32,1729.04,1730.95,1729.79,1733.54,1736.54,1735.17,1739.49,1738.77,1739.61,1741.26,1741.4,1741.4,1740.31,1745.21,1747.1,1748.6,1746.3,1751.68,1750.33,1750.09,1751.73,1750.81,1751.16,1753.25,1755.01,1754.37,1758.67,1756.65,1754.81,1760.17
02.06.2026 10:41:32,1841.07,1839.49,1840.55,1842.01,1838.34,1838.82,1840.09,1838.39,1839.86,1840.49,1836.67,1836.93,1834.92,1833.68,1836.56,1834.99,1835.24,1834.51,1829.61,1831.31,1829.93,1835.01,1830.06,1831.13,1826.54,1825.19,1829.4,1827.87,1830.5,1827.06,1828.39,1827.26,1826.34,1826.66,1823.8,1824.44,1823.51,1819.02,1816.99,1814.68,1815.6,1813.91,1813.47,1807.95,1807.13,1804.39,1805.56,1801.06,1798.98,1795.59,1792.17,1788.81,1787.4,1784.7,1780.26,1774.96,1769.34,1767.87,1761.25,1759.08,1755.34,1751.91,1743.94,1744.52,1741.24,1734.88,1732.51,1729.37,1725.66,1723.18,1718.41,1719.43,1716.26,1714.74,1714.36,1708.3,1707.67,1705.24,1706.81,1703.43,1700.98,1698.2,1699.03,1697.62,1700.71,1697.51,1695.03,1692.79,1694.3,1693.94,1692.08,1691.59,1691.07,1690.91,1691.22,1691.92,1694.25,1696.07,1691.08,1689.35,1692.98,1689.28,1690.16,1688.78,1693.11,1690.46,1689.61,1692.79,1690.11,1692.27,1690.09,1691.34,1690.86,1689.82,1692.6,1691.13,1690.29,1692.5,1694.49,1693.11,1694.08,1693.51,1694.38,1692.92,1695.78,1696.32,1698.2,1697.77,1694.15,1697.28,1697.55,1695.01,1699.45,1700.57,1700.29,1699.95,1698.61,1697.53,1702.43,1702.63,1702.71,1704.93,1701.86,1702.73,1706.87,1702.22,1708.18,1705.76,1707.14,1711.65,1711.37,1709.31,1715.08,1711.2,1712.82,1712.06,1713.7,1716.65,1716.55,1714.89,1718.6,1719.59,1720.53,1724.89,1724.34,1723.9,1724.46,1725.72,1727.91,1727.95,1727.38,1731.12,1733.61,1733.04,1732,1736.08,1733.88,1737.27,1739.27,1737.68,1740.89,1742.07,1742,1741.06,1742.86,1746.93,1746.5,1747.73,1751.25,1749.36,1752.36,1751.06,1752.17,1749.29,1753.59,1753.03,1756.3,1757.89,1757.72,1759.43,1756.53
02.06.2026 10:41:33,1842.04,1841.21,1840.52,1839.45,1840.71,1842.09,1838.89,1837.06,1840.13,1839.32,1838.41,1837.81,1836.87,1837.32,1834.53,1834.99,1835.61,1835,1834.24,1832.8,1834.11,1827.68,1834.37,1829.84,1829.04,1830.08,1829.84,1829.48,1831.49,1825.48,1828.82,1828.06,1823.79,1822.92,1822.69,1820.96,1821.76,1820.32,1819.48,1817.1,1810.6,1812.6,1813.9,1812.2,1807.84,1807.02,1806.26,1800.85,1801.74,1796.07,1796.23,1787.27,1785.92,1785.02,1777.39,1778.06,1770.49,1767.97,1763.7,1762.58,1753.26,1750.18,1752.46,1742.62,1739.61,1734.66,1730.24,1727.04,1728.11,1725.05,1717.22,1716.62,1717.32,1713.86,1711.51,1709.06,1709.74,1704.75,1703.98,1699.88,1701.01,1699.69,1700.47,1700.62,1696.28,1695.96,1694.91,1695.3,1693.86,1695.14,1693.81,1693.73,1693.83,1695.44,1690.8,1690.51,1688.8,1690.83,1690.72,1689.44,1689.1,1691.97,1690.05,1690.53,1689.57,1686.31,1688.64,1689.89,1692.02,1691.35,1690.67,1688.23,1689.55,1690.57,1691.37,1691.95,1691.73,1695.05,1690.39,1693.54,1692.22,1694.04,1693.02,1693.64,1697.53,1693.48,1698.48,1694.24,1696.83,1695.52,1696.32,1694.4,1695.27,1700.85,1698.18,1697.85,1700.26,1704.67,1700.97,1704.43,1705.89,1702.12,1705.39,1703.77,1704.45,1702.52,1704.87,1706.45,1710.28,1708.14,1707.53,1712.78,1714.84,1710.06,1711.28,1715.51,1714.89,1715.66,1715.87,1718.69,1720.87,1719.24,1718.75,1723.21,1723.45,1722.44,1725.18,1727.93,1725.06,1727.25,1726.67,1730.12,1731.18,1733.85,1734.99,1733,1734.09,1736.55,1742.21,1736.33,1740.65,1743.86,1742.91,1742.18,1741.93,1744.8,1745.67,1743.82,1749.09,1748.05,1749.37,1746.35,1748.64,1752.37,1757.78,1754.39,1752.81,1756.94,1758.87,1755.23,1759.03
02.06.2026 10:41:34,1841.13,1839.02,1843.75,1841.01,1839.31,1841.42,1840.77,1840.33,1839.8,1838.9,1836.18,1836.33,1833.95,1838.82,1833.43,1834.37,1835.85,1833.94,1830.18,1829.03,1833.44,1832.3,1832.16,1831.4,1834.68,1829.62,1831.97,1830.02,1830.75,1826.29,1828.03,1826.18,1826,1823.05,1823.8,1823.92,1821.91,1820.99,1819.38,1817.38,1814.31,1812.6,1814.22,1815.3,1808.73,1803.71,1804.13,1800.42,1797.49,1792.93,1792.8,1789.73,1785.62,1783.16,1778.78,1776.18,1773.87,1765.47,1764.28,1758.73,1757.68,1753.16,1746.11,1743.71,1735.96,1737.03,1732.4,1730.61,1727.82,1722.9,1721.63,1718.21,1718.96,1711.46,1707.17,1707.7,1705.08,1709.25,1703.29,1702.88,1700.59,1702.94,1698.1,1698.02,1696.68,1698.78,1696.64,1695.03,1694.46,1694.28,1692.25,1692.93,1693.91,1692.77,1691.54,1693.69,1692.27,1690.65,1688,1690.95,1691.44,1690.6,1692.12,1692.61,1693.69,1691.77,1687.25,1690.72,1690.8,1691.24,1691.15,1694.13,1690.6,1690.51,1690.83,1689.31,1690.79,1692.94,1690.28,1696.95,1693.12,1697.69,1693.71,1694.35,1693.18,1696.16,1696.19,1696.82,1693.55,1694.49,1696.44,1695.94,1696.47,1700.79,1700.21,1697.73,1701.07,1697.53,1705.64,1702.64,1697.81,1703.31,1703.83,1701.3,1707.46,1704.52,1707.11,1707.05,1705.93,1708.36,1708.13,1707.83,1710.16,1710.78,1712.97,1709.67,1714.51,1713.71,1712.91,1717.31,1720.55,1719,1719.94,1723.45,1721.28,1724.75,1724.96,1726.36,1728.32,1727.63,1727.68,1728.66,1733.32,1729.55,1731.6,1732.85,1733.78,1739.21,1737.33,1740.51,1739.43,1740.63,1743.56,1743.56,1746.92,1742.57,1746.76,1748.88,1748.17,1750.3,1746.39,1748.63,1753.46,1752.39,1753.45,1753.99,1752.18,1753.22,1752.71,1752.82,1757.56
02.06.2026 10:41:35,1844.69,1840.82,1842.17,1842,1841.78,1836.6,1842.64,1835.2,1839.61,1838.2,1839.23,1835.83,1833.96,1834.56,1834.81,1835.62,1833.27,1832.26,1833.71,1831.6,1834.4,1830.68,1830.47,1829.92,1828.96,1830.55,1827.72,1830.1,1827.96,1826.56,1827.36,1823.18,1820.65,1821.96,1822.3,1821.84,1820.75,1820.26,1817.13,1817.51,1818.71,1814.53,1810.41,1810.03,1807.8,1806.38,1802.19,1799.49,1798.73,1793.48,1793.45,1792.62,1787.45,1785.95,1775.88,1774.68,1774.04,1767.75,1764.09,1755.29,1756.8,1752.42,1747.09,1743.84,1736.78,1732.46,1733.68,1729.28,1727.67,1724.07,1718.11,1718.43,1713.9,1713.12,1711.42,1710.07,1708.53,1705.15,1704.74,1708.02,1700.67,1695.48,1697.22,1699.47,1699.22,1695.21,1695.03,1694.82,1693.79,1690.22,1694.44,1695.57,1694.31,1693.89,1688.17,1688.57,1692.47,1692.58,1690.56,1691.79,1687.86,1685.87,1692.21,1690.1,1690.92,1688.9,1689.16,1689.38,1688.52,1690.35,1689.34,1689.29,1690.6,1688.02,1691.53,1694.56,1689.82,1691.79,1693.77,1694.33,1693.51,1690.9,1695.83,1691.97,1695.19,1695.71,1691.53,1696.22,1696.95,1695.38,1696.6,1697.77,1701.83,1700.52,1702.59,1700.51,1700.34,1703.15,1702.13,1700.73,1703.35,1703.89,1705.18,1703.72,1705.21,1705.62,1704.57,1708.5,1707.65,1706.5,1710.3,1712.24,1711.67,1714.54,1709.73,1715.3,1716.86,1714.66,1713.9,1717.41,1717.63,1719.01,1720.7,1721.97,1724.55,1727.55,1727.92,1727.69,1721.38,1727.68,1733.98,1726.64,1731.26,1732.24,1734.61,1734.74,1736.75,1734.82,1739.43,1739.21,1739.3,1738.13,1742.14,1742.06,1742.2,1745.26,1749.32,1749.24,1745.82,1746.74,1750.91,1751.91,1748.8,1751.95,1754.87,1753.69,1752.8,1751.51,1755.79,1756.49,1756.43
