TimeStamp/Wavelength,1350,1352,1354,1356,1358,1360,1362,1364,1366,1368,1370,1372,1374,1376,1378,1380,1382,1384,1386,1388,1390,1392,1394,1396,1398,1400,1402,1404,1406,1408,1410,1412,1414,1416,1418,1420,1422,1424,1426,1428,1430,1432,1434,1436,1438,1440,1442,1444,1446,1448,1450,1452,1454,1456,1458,1460,1462,1464,1466,1468,1470,1472,1474,1476,1478,1480,1482,1484,1486,1488,1490,1492,1494,1496,1498,1500,1502,1504,1506,1508,1510,1512,1514,1516,1518,1520,1522,1524,1526,1528,1530,1532,1534,1536,1538,1540,1542,1544,1546,1548,1550,1552,1554,1556,1558,1560,1562,1564,1566,1568,1570,1572,1574,1576,1578,1580,1582,1584,1586,1588,1590,1592,1594,1596,1598,1600,1602,1604,1606,1608,1610,1612,1614,1616,1618,1620,1622,1624,1626,1628,1630,1632,1634,1636,1638,1640,1642,1644,1646,1648,1650
02.06.2026 10:38:35,1180.32,1171.33,1162.69,1153.3,1142.93,1133.79,1123.8,1114.2,1104.27,1093.5,1083.59,1070.38,1060.05,1046.15,1034.03,1020.54,1006.56,990.34,975.04,959.7,945.39,929.04,915.61,901.17,887.67,875.61,863.81,854.02,844.36,836.11,829.05,820.82,814.63,807.89,802.93,797.52,792.84,789.85,785.8,781.96,778.32,776.49,773.19,771.21,768.21,765.74,764.02,761.93,760.1,758.91,756.82,756.02,754.53,752.23,752.77,751.21,751.68,751.08,750.69,750.08,751.23,750.7,750.76,750.77,751.14,751.65,753.28,753.23,753.49,755.27,755.6,756.42,757.44,759.94,761.8,762.02,764.98,766.23,767.89,770.34,771.44,774.16,776.41,778.66,780.92,782.63,785.4,787.47,791.15,794.52,796.77,799.57,802.83,805.12,808.8,810.92,814.94,818.41,821.83,823.39,829.01,833.14,835.7,840.65,844.16,848.11,851.64,857.76,859.8,864.17,869.04,872.91,877.17,882.07,886.07,891.18,897.07,900.74,905.46,910.04,913.98,920.67,924.76,929.8,935.42,940.66,946.52,950.35,956.7,962.2,966.95,972.67,977.93,983.09,990.15,996.53,1002.13,1007.77,1014.41,1019.21,1025.38,1031,1037.52,1043.77,1049.78,1055.91,1062.82,1067.7,1073.83,1080.89,1085.67
02.06.2026 10:38:36,1179.39,1169.81,1162.42,1153.45,1142.59,1132.71,1123.57,1113.83,1103.24,1092.32,1082.84,1070.91,1058.14,1045.03,1032.85,1019.41,1004.12,990.12,974.93,958.81,944.46,929.48,915.34,900.54,887.31,874.18,865.07,853.88,844.2,836.36,828.12,820.1,813.26,808.18,802.3,798.19,794.07,788.83,784.83,781.3,777.89,776.24,772.81,769.8,766.8,764.82,764.21,761.76,759.72,758.69,756.25,755.74,754.12,753.01,752.87,752.01,751.02,750.47,750.49,750.06,751,749.71,750.25,750.07,751.42,751.04,751.84,753.81,753.56,755.47,755.67,757.51,758.68,760.76,760.99,762.84,765.71,766.73,768.25,769.61,772.62,775,775.34,778.77,779.88,783.7,784.86,787.55,790.7,794.23,795.67,798.96,801.88,805.21,808.48,812.61,815.93,818.09,820.84,825.48,830.17,832.91,836.52,840.46,844.62,848,851.46,855.8,860.98,864.09,868.89,873.56,877.31,882.25,885.63,890.84,895.04,900.76,904.58,909.46,914.93,920.44,924.45,929.51,934.72,938.88,945.67,950.84,955.63,961.26,966.97,972.76,977.85,985.04,990.31,995.36,1001.39,1007.41,1014.69,1018.44,1025.48,1032.03,1036.78,1042.82,1049.34,1055.04,1062.55,1067.85,1074.2,1080.15,1085.54
02.06.2026 10:38:37,1180.25,1169.84,1161.1,1152.71,1141.93,1133.64,1123.48,1114.34,1103.29,1092.83,1082.19,1069.85,1059.85,1045.55,1032.51,1020.28,1005.06,990.67,975.26,958.65,945.29,927.67,914.5,899.84,887.61,875.47,863.01,853.17,844.34,834.84,827.2,820.08,813.7,808.85,801.92,798.31,794.47,787.59,784.82,782.52,778.4,775.3,772.56,769.67,768.33,764.96,762.78,761.4,759.02,759.14,756,755.15,754.83,753.43,753.12,750.87,750.77,750.19,750.34,750,748.9,749.97,750.46,749.19,751.07,751.94,752.29,752.96,754.62,755.69,755.71,757.96,758.7,760.26,760.41,763.2,763.24,766.34,768.87,768.58,771.9,773.75,776.22,778.57,779.94,782.87,784.37,787.71,790.98,792.65,795.72,799.75,801.44,805.63,808.2,811.37,814.36,817.89,821.71,824.97,828.88,831.74,835.38,840.57,843.78,848.27,852.56,856.48,860.11,864.18,869.45,874.18,877.37,882.4,885.86,890.13,896.52,901.25,904.94,909.99,915.03,919.91,924.32,930.18,934.28,939.2,945.36,951.03,956.24,960.76,967.63,973.28,977.83,984.58,988.68,996.33,1000.39,1007.25,1013.18,1019.71,1023.94,1030.73,1037.25,1042.15,1048.45,1056.51,1061.15,1067.81,1074.64,1080.06,1085.78
02.06.2026 10:38:38,1178.77,1170.56,1161.06,1151.92,1141.95,1132.4,1122.26,1112.71,1103.1,1092.54,1081.98,1070.8,1058.13,1046.55,1033.03,1019.28,1004.37,990.02,974.59,959.04,943.49,929.01,914.64,901.1,887.61,875.4,863.68,853.76,843.04,835.71,827,820.54,812.79,808.01,801.95,797.54,793.31,789.36,784.87,781.37,778.54,774.71,772.71,768.96,767.26,764.51,762.37,761.1,760.28,758.2,757.82,754.97,753.53,753.43,752,751.21,751.26,750.48,750.03,749.58,749.98,751.04,749.17,751.1,751.44,751.75,752.98,752.48,754.1,755.05,754.55,756.6,757.48,759.65,760.41,763.24,763.7,766.35,768.32,769.39,771.39,773.79,775.21,779.23,781.2,782.82,785.13,787.41,790.86,793.69,796.62,798.25,801.11,804.23,807.65,811.42,815.2,817.69,821.5,824.58,828.07,831.69,835.42,839.83,844.66,846.84,851.63,855.19,859.44,864.38,869.29,873.44,877.59,882.4,887.11,890.1,896.34,899.81,904.45,909.44,914.01,919.41,923.99,929.11,935.16,940.18,945.22,949.69,955.63,960.74,967.06,972.45,978.45,984.06,988.44,995.04,1000.52,1005.95,1011.89,1019.03,1024.37,1030.33,1036.26,1042.99,1048.51,1053.91,1060.76,1066.92,1074.11,1079.83,1085.12
02.06.2026 10:38:39,1178.41,1168.87,1160.59,1151.5,1141.48,1132.34,1122.23,1112.51,1102.5,1092.47,1080.71,1070.04,1057.68,1046.03,1031.41,1018.85,1004.3,989.66,973.64,958.1,943.45,927.93,913.43,899.28,885.58,874.72,864.08,853.36,842.91,834.59,826.59,819.13,813.82,806.95,802.48,796.67,791.11,789,784.62,780.77,777.73,773.92,772.1,769.22,767.7,764.33,763.14,760.49,758.81,758.28,756.47,754.9,753.89,752.7,750.81,750.73,750.56,749.93,750.27,749.71,750.02,750.2,748.96,750.48,749.58,751.2,751.72,752.28,753.97,753.86,754.61,756.42,757.53,758.43,761.45,763.13,764.96,765.52,767.2,769.58,771.22,772.98,775.59,777.35,780.04,783.17,784.47,788.63,789.86,793.01,796.05,799.71,801.18,805.2,808.48,810.68,813.66,817.18,820.64,824.2,828.65,831.77,835.54,839.23,845.01,846.85,852.99,855.99,859.06,863.99,867.52,871.91,877.28,880.76,886.34,889.72,895.12,900.06,904.61,909.6,913.6,918.59,925.4,929.19,934.14,938.46,944.53,950.29,955.42,961.19,965.98,972.07,977.02,981.96,989,994.61,1001,1006.45,1011.69,1017.78,1023.94,1030.22,1036.53,1042.02,1048.82,1054.65,1060.48,1067.67,1073.18,1078.95,1084.63
02.06.2026 10:38:40,1178.42,1167.84,1160.58,1151.12,1141.41,1131.6,1122.58,1113.15,1102.52,1093.07,1080.39,1069.95,1058.69,1044.32,1032.39,1018.35,1004.21,989.02,974.44,957.8,943.85,927.32,913.82,899.37,886.71,874,864.02,852.85,843.58,834.19,826.29,819.08,813.66,807.12,801.75,796.88,793.87,788.52,784.4,779.84,777.34,776.34,771.82,770.22,766.95,764.37,762.99,761.76,759.34,757.69,756.79,754.51,754.38,752.52,752.18,751.2,751.42,750.08,751.2,749.64,750.34,749.56,750.07,749.97,750.75,752.14,751.07,754.17,753.75,754.77,755.08,756.65,757.66,759.57,760.9,762.37,763.43,766.41,767.81,769.81,770.57,772.98,774.4,776.86,779.06,783.12,784.95,787.02,790.45,792.73,795.89,797.57,802.25,804.94,808.13,810.98,815.44,818.28,821.3,824.3,827.62,832.5,835.71,839.69,843.19,848.64,851.66,855.4,858.87,864.37,867.42,872.59,878.36,881.72,885.05,889.7,895.04,899.25,904.56,908.58,914.05,919.5,925.67,928.26,933.94,940.07,944.35,951.65,955.41,961.07,966.7,972.4,978.39,982.18,989.25,995.22,999.79,1006.69,1013.16,1018.98,1024.9,1030.77,1036.07,1042.68,1048.29,1053.64,1061.07,1066.86,1072.87,1079.91,1085.51
02.06.2026 10:38:41,1177.5,1168.79,1161.04,1150.11,1139.53,1131.2,1122.52,1112.62,1102.11,1092.46,1080.57,1069.22,1057.6,1044.02,1032.31,1018.49,1004.41,988.76,973.46,957.78,943.26,927.62,913.61,899.98,885.92,874.57,863.53,852.72,843.74,834.85,826.54,819.02,813.57,806.92,801.19,797.58,792.63,788.76,784.19,780.69,777.86,774.61,771.63,768.97,766.93,764.08,761.57,760.52,758.64,756.27,756.64,755.22,753.43,752.89,752.03,751.03,751.06,750.02,750.06,750.19,750.74,749.55,749.41,750.11,750.4,751.86,752.67,752.51,753.73,754.71,755.83,756.45,758.01,758.78,761.36,761.85,764.31,766.29,767.02,768.35,772.07,773.35,775.25,778.58,779.1,782.92,784.46,787.93,791.75,792.67,795.27,798.71,802.03,804.51,807.88,810.84,813.13,817.47,820.94,824.99,828.13,832.63,835.48,840.63,842.54,847.58,851.04,855.06,859.18,862.55,868.72,873.14,877.69,880.87,885.65,890.03,894.38,899.28,904.72,909.77,914.44,919.15,924.74,929.04,934.24,939.39,944.59,950.64,955.08,961.47,965.74,971.16,977.11,982.95,990.08,994.04,1000.98,1007.04,1011.81,1018.57,1024.66,1030.56,1035.43,1042.46,1048.44,1053.93,1059.86,1067.3,1073.25,1078.19,1084.67
02.06.2026 10:38:42,1177.95,1168.23,1160.35,1151.5,1142.28,1132.42,1122.39,1111.53,1102.03,1091.25,1079.99,1069.61,1058.01,1045.2,1031.34,1017.51,1003.63,988.73,973.8,957.01,943.23,928.13,913.08,899.24,886.28,874.05,863.55,852.78,842.88,833.6,826.32,819.11,812.86,807.35,801.37,797.52,792.24,787.82,784.13,780.55,776.92,775.96,773.27,768.38,767.8,764.19,762.81,760.09,759.97,758.89,756.23,754.62,754.1,753.5,752.47,750.69,750.87,749.92,751.5,749.65,749.74,750.26,750.27,750.78,751.07,751.02,752.19,753.36,753.64,754.54,755.98,756.61,757.74,760.01,760.95,762.56,763.55,765.24,767.7,769.45,772.09,774.34,776.34,777.91,780.54,781.74,784.28,787.27,791.34,792.24,795.75,799.07,802.04,804.19,808.29,810.35,814.5,818.34,820.82,825.02,829.11,831.6,835.32,839.99,842.34,847.6,851.62,855.6,859.33,863.87,868.21,872.69,877.32,880.99,886.28,889.45,894.04,899.55,903.62,909.35,914.18,919.44,924.88,928.2,932.31,938.64,944.16,950.46,956.06,961.33,966.75,971.89,976.42,983.09,990.2,994.12,1000.74,1006.13,1011.89,1018.48,1024.56,1030.57,1036.2,1043.78,1048.72,1054.54,1061.17,1067.65,1072.79,1079.97,1085.54
02.06.2026 10:38:43,1178.74,1168.74,1159.08,1151.1,1141.57,1130.84,1121.79,1112.23,1101.48,1091.18,1080.42,1069.34,1057.88,1044.91,1031.13,1018.43,1002.73,988.85,974.31,958.43,943.93,927.95,913.83,899.78,885.43,874.27,862.1,853.1,843.19,834.59,826.98,818.41,813.29,807.37,802.08,797.11,792.68,789.26,784.7,780.86,778.05,775.73,771.44,771.12,767.05,764.84,762.43,761.23,759.03,757.86,756.63,756.34,754.24,753.34,753.29,751.22,749.9,749.13,750.4,749.93,751.3,750.94,749.92,751.52,750.28,751.29,751.71,752.79,753.32,755.76,756.23,756.3,758.57,759.68,761.18,762.39,763.98,766.66,766.61,770.23,771.77,773.74,776.19,777.88,779.66,782.89,785.34,788.46,791.23,792.9,796.26,799.59,802.24,806.32,809.18,811.48,815.31,818.14,821.08,824.82,828.52,831.91,836.12,839.42,843.25,847.67,852.99,855.66,860.45,863.8,868.35,874.13,879.12,881.34,886.25,891.25,895.4,900.28,905.81,909.38,914.43,919.04,924.46,929.52,933.79,939.56,944.52,949.26,955.24,960.34,965.68,972.22,978.76,983.47,989.58,995.89,1001.46,1006.97,1011.7,1017.47,1024.36,1030.69,1035.73,1042.41,1049.2,1054.03,1060.49,1066.07,1072.92,1079.06,1085.21
