TimeStamp/Wavelength,1750,1752,1754,1756,1758,1760,1762,1764,1766,1768,1770,1772,1774,1776,1778,1780,1782,1784,1786,1788,1790,1792,1794,1796,1798,1800,1802,1804,1806,1808,1810,1812,1814,1816,1818,1820,1822,1824,1826,1828,1830,1832,1834,1836,1838,1840,1842,1844,1846,1848,1850,1852,1854,1856,1858,1860,1862,1864,1866,1868,1870,1872,1874,1876,1878,1880,1882,1884,1886,1888,1890,1892,1894,1896,1898,1900,1902,1904,1906,1908,1910,1912,1914,1916,1918,1920,1922,1924,1926,1928,1930,1932,1934,1936,1938,1940,1942,1944,1946,1948,1950,1952,1954,1956,1958,1960,1962,1964,1966,1968,1970,1972,1974,1976,1978,1980,1982,1984,1986,1988,1990,1992,1994,1996,1998,2000,2002,2004,2006,2008,2010,2012,2014,2016,2018,2020,2022,2024,2026,2028,2030,2032,2034,2036,2038,2040,2042,2044,2046,2048,2050,2052,2054,2056,2058,2060,2062,2064,2066,2068,2070,2072,2074,2076,2078,2080,2082,2084,2086,2088,2090,2092,2094,2096,2098,2100,2102,2104,2106,2108,2110,2112,2114,2116,2118,2120,2122,2124,2126,2128,2130,2132,2134,2136,2138,2140,2142,2144,2146,2148,2150
02.06.2026 11:50:45,1848.7,1851.05,1851.7,1851.52,1851.18,1849.09,1849.63,1847.81,1847.06,1847.56,1846.83,1846.47,1845.51,1845.45,1845.14,1843.39,1841.92,1842.78,1842.91,1841.58,1842.77,1839.41,1841.11,1838.19,1836.29,1839.79,1835.2,1835.84,1838.7,1834.85,1834.31,1833.7,1829.22,1830.02,1830.95,1831.57,1826.46,1826.15,1825.66,1822.69,1824.08,1821.22,1816.42,1819.41,1815.12,1814.57,1812.27,1810.03,1808.21,1804.59,1801.2,1799.67,1791.91,1794.46,1787.75,1788.14,1782.99,1782.17,1776.39,1773.58,1771.44,1764.28,1765.5,1761.48,1756.46,1753.27,1745.54,1745.23,1744.84,1740.98,1736.69,1736.6,1734.78,1729.83,1731.13,1726.71,1726.27,1727.55,1725.14,1721.87,1720.46,1722.89,1722.7,1720.65,1718.13,1718.01,1717.82,1720.15,1716.47,1716.13,1715.74,1716.57,1714.32,1712.43,1712.33,1713.74,1715.53,1715,1712.48,1717.52,1711.91,1712.91,1714.09,1713.69,1714.5,1712.22,1713.88,1711.93,1714.14,1712.49,1714.92,1713.91,1713.37,1717.96,1716.44,1713.65,1717.63,1715.99,1718.2,1715.03,1718.47,1716.76,1717.84,1716.53,1720.22,1718.64,1719.23,1721.78,1724.17,1719.41,1721.58,1723.2,1723.54,1721.94,1719.23,1723.91,1721.14,1730.07,1723.79,1727.12,1728.91,1725.08,1725.55,1723.32,1732.83,1733.19,1730.44,1731.02,1731.43,1731.56,1732.05,1732.82,1735.06,1736.14,1740.86,1739.47,1740.62,1741.22,1744.36,1742.64,1740.07,1745.05,1744.38,1743.63,1743.37,1748.51,1747.48,1748.95,1751.04,1752.27,1754.96,1755.69,1754.75,1755.21,1758.1,1756.56,1758.4,1759.52,1761.23,1762.95,1762.1,1766.34,1770.47,1767.77,1769.38,1771.13,1770.34,1766.83,1772.11,1772.5,1774.07,1772.29,1773.99,1775.44,1777.91,1775.42,1776.59,1780.23,1780.08,1781.63,1778.64
02.06.2026 11:50:46,1851.16,1847.62,1848.44,1847.86,1850.57,1848.59,1846.41,1844.41,1848.22,1846.1,1849.84,1847.51,1846.59,1846.31,1843.44,1845.24,1840.77,1840.9,1844.07,1839.12,1843.18,1838.96,1840.13,1840.78,1837.47,1836.39,1836.97,1834.7,1836.32,1834.46,1835.45,1833.16,1827.4,1830.14,1829.7,1831.55,1829.52,1826.68,1829.02,1824.31,1825.87,1820.09,1821.33,1817.38,1812.22,1815.43,1809.29,1808.14,1810.59,1804.62,1803.2,1799.45,1795.92,1795.11,1790.38,1787.95,1783,1777.92,1777.14,1770.85,1766.51,1767.67,1761.11,1760.54,1757,1751.76,1747.14,1748.49,1741.72,1739.65,1736.5,1738.45,1733.63,1732.17,1731.7,1729.18,1723.44,1729.18,1725.07,1723.83,1720.71,1717.39,1722.88,1722.43,1720.31,1719.37,1720.21,1717.2,1716.17,1719.78,1715.6,1714.34,1715.22,1717.36,1710.71,1716.71,1714.11,1713.13,1711.2,1713.27,1718.46,1713.18,1711.95,1713.28,1710.53,1715.35,1713.25,1711.24,1714.79,1711.09,1711.9,1712.64,1714.16,1717.08,1714.59,1715.48,1714.55,1716.34,1715.08,1718.67,1716.28,1718.88,1715.53,1716.97,1716.46,1719.69,1720.3,1719.63,1718.97,1721.38,1721.38,1723,1721.38,1723.19,1724.89,1722.79,1727.57,1722.82,1725.19,1722.04,1725.33,1729.88,1727.64,1726.13,1731.39,1732.64,1727.43,1728.82,1730.9,1736.72,1731.96,1733.14,1734.02,1735.22,1734.59,1737.92,1739.18,1740.43,1743.54,1742.94,1742.04,1745.11,1743.82,1744.31,1747.22,1749.38,1749.3,1748.96,1751.6,1750.26,1751.13,1755.47,1755.58,1758.9,1755.98,1760.71,1758.57,1760.85,1761.12,1761.41,1763.78,1764.5,1767.11,1765.59,1768.14,1770.37,1770.24,1769.27,1775.73,1772.89,1774.08,1774.18,1776.18,1774.09,1777.68,1776.41,1778.39,1775.95,1780.92,1780.95,1777.19
02.06.2026 11:50:47,1850.54,1851.98,1850.78,1849.67,1849.24,1845.95,1848.56,1844.8,1844.03,1843.29,1845.67,1844.71,1843.82,1843.1,1843.43,1843.31,1843.32,1839.88,1841.7,1841.84,1840,1840.89,1838.24,1841.3,1834.86,1836.81,1833.59,1836.7,1835.2,1837.47,1832.95,1833.91,1832.91,1830.55,1829.77,1830.44,1828.58,1825.25,1824.26,1823.87,1821.98,1820.29,1820.79,1816.3,1816.89,1813.9,1812.46,1808.54,1805.63,1801.69,1802.57,1798.58,1798.57,1792.7,1789.82,1786.09,1785.49,1779.79,1778.84,1770.72,1767.1,1764.77,1760.88,1759.69,1759.29,1751.1,1751.65,1749.38,1743.3,1736.01,1738.15,1733.18,1732.48,1732.31,1729.51,1731.34,1725.4,1724.64,1723.31,1723.53,1721.48,1720.25,1721.78,1720.89,1723.56,1718.95,1717.42,1717.78,1714.88,1715.89,1715.16,1716.78,1712.52,1713.99,1712.51,1714.72,1711.98,1713.68,1717.69,1712.56,1715.92,1714.3,1710.32,1716.1,1712.32,1714.43,1711.92,1714.2,1717.19,1715,1711.93,1713.69,1713.11,1713.87,1715.28,1713.58,1714.29,1713.06,1713.36,1717.29,1720.06,1712.33,1715,1718.49,1718.27,1716.5,1719.04,1721.32,1719.26,1722.4,1721.25,1722,1720.86,1722.49,1723.72,1722.27,1723.01,1725.26,1727.36,1726.79,1730.48,1722.99,1727.8,1729.59,1730.95,1730.86,1730.37,1731.25,1732.15,1730.94,1732.69,1735.02,1734.77,1738.31,1738.99,1735.71,1739.1,1744.57,1740.76,1741.83,1742.83,1741.08,1746.96,1745.83,1747.67,1747.03,1749.59,1748.06,1752.17,1752.61,1753.28,1756.49,1756.34,1756.21,1755.42,1760.83,1758.99,1760.76,1762.07,1761.64,1764.72,1764.52,1764.78,1766.11,1769.06,1767.55,1769.18,1770.39,1772.57,1770.23,1773.28,1775.24,1772.76,1774.36,1775.28,1776.3,1779.9,1779.59,1777.85,1781.36,1777.14
02.06.2026 11:50:49,1850.91,1850.14,1847.38,1847.99,1848.29,1847.49,1847.84,1849.44,1847.37,1843.69,1842.7,1843.95,1844.71,1846.75,1844.22,1841.07,1840.59,1842.08,1839.23,1837.98,1838.12,1837.39,1836.77,1835.81,1836.48,1839.91,1835.12,1834.19,1833.87,1834.1,1832.82,1833.31,1834.48,1826.79,1825.99,1832.26,1828.15,1827.49,1825.95,1824.61,1823,1823.89,1819.08,1818.3,1814.15,1814.19,1811.02,1811.75,1811.18,1806.26,1804.99,1797.06,1797.85,1796.84,1791.92,1786.21,1783.94,1782.89,1779.71,1772.69,1770,1764.62,1759.84,1754.77,1755.42,1748.12,1749.55,1744.96,1743.37,1739.19,1736.65,1736.58,1735.51,1733.33,1731.89,1730.01,1726.92,1723.9,1727.7,1725.2,1720.25,1722.61,1722.38,1721.81,1723.47,1718.65,1716.66,1715.58,1713.52,1714.39,1716.13,1713.28,1715.11,1711.03,1714.26,1716.36,1710.85,1711.97,1713.64,1713.18,1713.7,1711.88,1710.02,1714.86,1713.79,1707.9,1716.56,1712.84,1711.23,1713.64,1715.83,1708.77,1715.44,1719.11,1714.2,1715.7,1713.29,1717.74,1720.2,1717.35,1715.87,1719.37,1716.09,1716.73,1721.04,1718.53,1721.58,1717.37,1720.3,1724.2,1723.9,1721.49,1723.3,1720.2,1724.76,1721.17,1726.21,1727.86,1726.28,1726.25,1725.74,1728.11,1727.91,1731,1729.51,1726.05,1727.43,1730.93,1732.61,1733.6,1732.86,1735.51,1738.05,1730.99,1736.24,1738.36,1739.94,1742.49,1739.77,1740.24,1740.91,1744.3,1743.56,1745.75,1748.39,1747.61,1747.73,1749.88,1749.56,1754.55,1754.49,1751.66,1754.63,1758.38,1757.23,1758.91,1759.33,1761.5,1761.29,1766.17,1761.64,1762.08,1765.2,1765.94,1769.32,1770.62,1765.56,1772.38,1772.55,1771.17,1771.26,1772.3,1774.41,1774.8,1777.21,1776.39,1777.62,1776.18,1774.63,1780.11,1780.3
02.06.2026 11:50:50,1847.94,1848.1,1848.62,1845.93,1846.49,1848.83,1844.6,1847.02,1847.46,1846.56,1844.15,1842.08,1842.46,1842.37,1841.86,1839.78,1840.27,1843.46,1841.29,1839.25,1837.68,1836.73,1837.35,1835.34,1836.02,1836.57,1837.08,1836.42,1833.83,1836.08,1832.63,1828.91,1832.35,1828.68,1827.43,1827.31,1827.79,1827.68,1821.66,1823.74,1821.77,1820.2,1820.34,1813.8,1811.93,1812.25,1811.32,1811.44,1810.36,1804.14,1803.69,1798.94,1796.01,1794.82,1788.35,1783.95,1781.34,1779.61,1772.53,1771.91,1768.61,1767.35,1759.72,1755.9,1756.03,1749.24,1748.36,1742.62,1743.4,1742.26,1734.4,1734.74,1733,1730.28,1727.71,1728.74,1724.76,1725.05,1725.69,1722.86,1727.14,1722.13,1721.34,1721.84,1717.96,1716.05,1718.86,1719.44,1717.24,1719.18,1716.39,1712.8,1715.7,1716.16,1715.91,1713.73,1713.46,1714.1,1713.74,1712.31,1712.98,1712.93,1713.88,1709.76,1713.96,1711.61,1714.68,1713.27,1712.28,1716.71,1713.19,1711.55,1716.2,1718.44,1714.34,1716.52,1715.01,1715.07,1721.04,1720.2,1711.95,1716.97,1719.48,1719.24,1713.79,1719.22,1719.61,1718.53,1717.35,1719.59,1720.11,1721.42,1722.25,1724.86,1722.66,1727.53,1724.48,1723.9,1724.56,1726.03,1724.24,1725.35,1724.72,1730.58,1728.4,1728.13,1729.25,1729.72,1732.07,1734.16,1733.8,1733.03,1736.35,1733.71,1736.6,1737.17,1740.2,1738.56,1746.23,1740.78,1741.49,1743.9,1747.65,1748.37,1750.44,1746.8,1750.14,1747.62,1745.73,1749.15,1750.45,1750.44,1758.87,1758.82,1759.9,1760.52,1761,1760.75,1761.39,1761.08,1764.12,1761.24,1765.31,1767.72,1766.22,1769.22,1768.78,1769.57,1769.14,1770.35,1771.78,1774.31,1774.83,1775.86,1773.77,1774.47,1774.44,1780.65,1776.71,1775.28,1778.72
02.06.2026 11:50:51,1853.42,1849.78,1850.52,1847.22,1848.96,1846.34,1849.38,1846.87,1849.39,1846.29,1844.99,1841.42,1840.89,1842.1,1842.74,1843.39,1838.52,1842.19,1842.33,1841.25,1838.06,1838.27,1836.79,1837.68,1838.34,1839.49,1835.83,1834.21,1832.83,1835.33,1833.45,1833.27,1831.79,1829.81,1827.76,1829.6,1827.57,1827.14,1824.3,1822.01,1823.44,1820.69,1818.74,1817.41,1816.62,1811.9,1812.55,1809.85,1806.78,1802.59,1800.78,1798.01,1794.66,1792.51,1788.01,1787.27,1782.31,1777.44,1773,1769.41,1767.85,1763.75,1763.42,1761.99,1756.24,1749.59,1747.43,1746.97,1746.29,1741.31,1735.15,1735.71,1736.44,1731.23,1726.45,1727.86,1727.8,1724.48,1723.96,1720.12,1725.39,1722.2,1719.09,1719.88,1721.88,1717.47,1717.23,1712.82,1715.87,1718.02,1715.18,1713.09,1713.52,1712.16,1713.92,1713.91,1711.37,1714.18,1713.4,1712.27,1713.85,1713.64,1716.61,1712.96,1711.81,1710.94,1712.75,1711.81,1714.77,1714.21,1713,1717.67,1713.9,1713.34,1709.05,1715.61,1714.78,1717.63,1717.14,1712.69,1716.17,1717.11,1715.51,1719.54,1721.15,1719.76,1719.74,1723.3,1718.06,1722.82,1720.42,1721.65,1719.8,1722.16,1722.3,1722.08,1722.63,1725.45,1723.98,1724.14,1730.38,1729.56,1725.04,1727.31,1729.05,1730.68,1725.83,1731.26,1731.52,1732.66,1733.07,1732.27,1735.19,1732.52,1734.45,1737.29,1737.01,1735.74,1739.93,1743.72,1739.59,1747.22,1744.02,1746.47,1750.44,1745.15,1749.82,1748.84,1751.65,1753.21,1752.57,1755.5,1755.53,1756.05,1757.17,1758.07,1759.67,1760.99,1762.89,1761.27,1765.24,1765.21,1765.39,1764.55,1770.14,1769.14,1767.98,1772.53,1770,1773.02,1769.38,1774.1,1775.8,1775.67,1775.9,1775.7,1778.73,1778.12,1777.34,1773.97,1781.49
02.06.2026 11:50:52,1849.77,1847.66,1850.95,1847.68,1847.66,1845.62,1849.38,1846.87,1847.61,1844.72,1844.13,1843.58,1844.04,1842.13,1840.64,1842.36,1840.51,1843.58,1838.84,1837.12,1839.64,1838.51,1841.8,1837.43,1836.8,1837.37,1832.35,1832.69,1835.43,1833.55,1833.3,1831.39,1832.19,1832.51,1826.2,1828.2,1828.59,1822.91,1824.43,1825.32,1823.18,1822.38,1818.83,1818.65,1814.03,1811.69,1812.16,1808.92,1807.4,1807.07,1804.44,1795.46,1797.85,1794.68,1789.17,1788.73,1780.01,1776.85,1774.44,1771.43,1768.03,1767.01,1766.86,1755.89,1755.57,1750.56,1750.01,1745.82,1745.03,1740.64,1738.84,1735.91,1733.38,1731.03,1730.96,1730.43,1727.9,1727.88,1724.99,1721.17,1721.06,1720.51,1719.96,1719.07,1720.06,1718.05,1716.54,1716.4,1717.1,1714.94,1716.13,1713.38,1713.62,1714.17,1714.38,1714.7,1713.73,1711.9,1707.74,1710.45,1710.66,1709.81,1714.29,1711.57,1716.04,1714.89,1713.65,1711.31,1713.7,1714.7,1712.13,1712.6,1713.99,1714.12,1712.89,1716.38,1712.26,1718.09,1715.25,1716.37,1714.06,1715.04,1718.6,1719.73,1716.67,1717.42,1720.1,1719.52,1718.93,1720.47,1722.92,1722.88,1722.22,1720.03,1725.86,1725.56,1719.8,1724.38,1723.33,1723.11,1726.3,1728.18,1728.66,1731.01,1732.14,1729,1726.92,1731.44,1734.83,1733.23,1733.82,1732.26,1737.3,1738.1,1734.7,1735.91,1737.85,1740.64,1742.1,1740.17,1741.8,1744.59,1742.47,1743.55,1746.55,1745.56,1746.34,1750.22,1753.82,1750.56,1752.51,1754.65,1753.29,1756.26,1755.8,1759.42,1759.67,1757.21,1763.5,1764.64,1765.47,1766.89,1763.74,1766.94,1764.78,1769.58,1770.43,1768.94,1770.05,1776.71,1774.44,1771.03,1772.56,1776.89,1777.19,1777.31,1777.07,1778.48,1779.52,1778.41,1776.48
02.06.2026 11:50:53,1847.97,1845.31,1850.01,1850.89,1847.25,1847.47,1848.62,1849.11,1845.79,1844.59,1844.65,1844.14,1841.67,1839.77,1840.74,1841.28,1839.62,1841.53,1838.93,1840.31,1840.13,1840.09,1837.51,1838.76,1838.38,1839.52,1835.91,1839.43,1834.12,1833.07,1831.22,1833.69,1830.57,1828.26,1827.31,1826.1,1825.97,1824.31,1825.56,1821.79,1821.44,1820.73,1820.61,1818.48,1816.5,1812.62,1811.33,1806.53,1803.56,1801.87,1803.35,1798.16,1796.06,1791.45,1789.88,1787.44,1781.48,1779.45,1776.46,1768.08,1768.45,1763.22,1765.2,1756.2,1752.34,1749.39,1743.85,1745.99,1742.67,1742.66,1737.55,1733.91,1735.76,1731.43,1728.48,1726.37,1722.46,1721.63,1725.26,1723.29,1723.95,1723.91,1721.5,1717.08,1719.16,1715.01,1716.26,1716.81,1716.9,1713.91,1716.11,1716.35,1715.61,1714.81,1716.52,1710.7,1714.54,1712.3,1711.11,1713.11,1713.9,1711.26,1711.25,1711.33,1710.45,1712.81,1714.47,1713.58,1711.85,1713.98,1716.52,1715.07,1713.72,1716.04,1714.73,1716.05,1716.81,1713.45,1715.86,1716.23,1716.07,1718.51,1715.29,1715.25,1716.33,1714.83,1720.88,1719.36,1721.68,1718.18,1719.88,1720.04,1726.12,1724.02,1721.01,1724.46,1724.6,1723.99,1727,1726.73,1726.95,1726.16,1726.07,1726.39,1727.98,1731.47,1729.99,1729.23,1728.93,1732.71,1734.78,1733.26,1735.07,1736.29,1734.64,1735.24,1742.22,1737.61,1740.23,1742.2,1743.33,1744.23,1745.44,1747.02,1743.56,1750.45,1746.25,1746.82,1749.35,1754.32,1754.34,1751.13,1758.28,1755.29,1756.81,1756.51,1758.92,1761.61,1758.11,1762.25,1763.81,1760.4,1767.59,1764.49,1764.74,1767,1768.66,1773.8,1772.37,1770.95,1772.25,1772.23,1776.02,1775.33,1774.83,1776.51,1775.3,1776.36,1778.18,1780.44,1779.22
02.06.2026 11:50:54,1849.98,1848.38,1848.46,1848.5,1844.59,1849.82,1844.05,1845.77,1842.9,1843.68,1841.46,1844,1846.79,1843.08,1843.37,1842.96,1841.79,1840.41,1841.34,1839.04,1839.13,1837.59,1838.03,1841.45,1837.42,1836.05,1833.54,1832.75,1834.14,1832.29,1832.35,1833.99,1828.52,1828.04,1826.43,1826.99,1829.02,1827.63,1824.41,1826.07,1823.38,1820.05,1816.94,1818.88,1815.4,1813.1,1808.95,1809.24,1807.03,1804.47,1804.1,1797.29,1795.47,1790.84,1787.94,1783.14,1780.69,1779.09,1773.17,1774.88,1767.64,1762.97,1759.86,1757.32,1753.85,1750.01,1747.13,1743.2,1740.94,1743.2,1736.39,1735.17,1733.03,1733.37,1726.92,1727.03,1726.89,1727.7,1725.21,1722.69,1723.2,1722.49,1722.53,1721.19,1716.62,1718.1,1714.06,1717.33,1716.32,1715.67,1714.96,1716.38,1713.12,1712.97,1712.83,1714.15,1713.51,1710.14,1714.69,1715.39,1712.95,1713.85,1713.49,1712.76,1715.24,1715.34,1715.33,1712.31,1713.01,1712.69,1710.59,1716.79,1711.59,1716.12,1713.36,1714.53,1716.04,1716.18,1714.75,1713.27,1715.97,1715.83,1717.02,1719.1,1719.27,1717.8,1719.46,1716.8,1716.78,1718.46,1723.93,1718.77,1722.33,1719.08,1721.58,1718.98,1726.14,1724.92,1726.69,1726.01,1726.99,1724.09,1725.86,1727.71,1729.96,1727.83,1728.06,1730.73,1728.25,1729.76,1734.43,1730.46,1733.91,1736.44,1736.42,1736.68,1740.65,1736.11,1739.5,1737.81,1739.88,1744.23,1744.6,1744.26,1744.55,1751.62,1747.03,1749.2,1751.67,1752.01,1751.93,1754.6,1754.86,1754.86,1757.86,1756.57,1757.66,1757.37,1762.51,1761.17,1761.97,1764.78,1766.39,1764.65,1768.12,1766.03,1772.28,1768.93,1770.35,1771.55,1770.44,1771.33,1775.92,1774.87,1775.32,1774.42,1777.5,1778.58,1774.94,1780.37,1775.82
02.06.2026 11:50:55,1848.45,1846.8,1848.11,1846.36,1847.39,1846.3,1845,1845.16,1841.57,1845.21,1845.86,1844.27,1841.76,1843.4,1844.63,1843.22,1844.32,1841.69,1839.96,1841.7,1838.17,1842.6,1835.4,1838.15,1835.3,1835.99,1832.67,1832.3,1834.34,1835.19,1833.23,1832.74,1833.02,1829,1828.5,1828.1,1829.15,1828.88,1823.07,1824.85,1822.45,1818.75,1818.1,1817.3,1814.46,1811.38,1809.84,1807.73,1803.36,1806.37,1799.09,1797.02,1792.3,1791.45,1786.7,1783.89,1783.93,1776.55,1776.16,1773.22,1772.39,1763.54,1760.84,1754.02,1752.81,1749.6,1747.38,1745.39,1741.93,1741.27,1738.71,1737.05,1735.85,1731.98,1729.18,1730.49,1728.04,1726.23,1724.31,1721.48,1721.45,1722.85,1718.17,1717.64,1721.58,1719.73,1717.9,1712.14,1717.69,1717.75,1714.43,1713.16,1713.08,1715.92,1716.42,1714.82,1714.58,1714.07,1710.71,1711.56,1714.24,1714.48,1712.81,1712.77,1715.42,1714.65,1714.16,1713.21,1714.85,1716.03,1711.42,1711.93,1713.7,1714.99,1716.5,1717.12,1717.03,1718.65,1716.13,1715.65,1714.73,1716.08,1716.54,1716.42,1718.83,1717.58,1718.89,1718.72,1716.21,1718.18,1720.86,1718.46,1724.49,1723.08,1722.03,1726.37,1723.31,1724.13,1723.75,1725.03,1724.4,1727.97,1725.71,1732.39,1730.63,1728.15,1724.46,1730.87,1731.26,1732.9,1731.12,1731.87,1737.35,1735.66,1737.46,1734.46,1733.93,1739.91,1742.36,1740.32,1741.84,1742.55,1742.37,1742.12,1746.4,1747.32,1751.28,1748.87,1752.6,1754.1,1752.27,1755.45,1755.46,1755.86,1753.46,1759.46,1754.35,1759.27,1757.36,1763.15,1761.17,1764.3,1764.44,1767.33,1765.24,1768.74,1769.59,1769.11,1771.16,1769.64,1774.48,1770.24,1774.81,1775.69,1773.5,1775.1,1779.26,1777.26,1778.62,1778.57,1777.16
