TimeStamp/Wavelength,1750,1752,1754,1756,1758,1760,1762,1764,1766,1768,1770,1772,1774,1776,1778,1780,1782,1784,1786,1788,1790,1792,1794,1796,1798,1800,1802,1804,1806,1808,1810,1812,1814,1816,1818,1820,1822,1824,1826,1828,1830,1832,1834,1836,1838,1840,1842,1844,1846,1848,1850,1852,1854,1856,1858,1860,1862,1864,1866,1868,1870,1872,1874,1876,1878,1880,1882,1884,1886,1888,1890,1892,1894,1896,1898,1900,1902,1904,1906,1908,1910,1912,1914,1916,1918,1920,1922,1924,1926,1928,1930,1932,1934,1936,1938,1940,1942,1944,1946,1948,1950,1952,1954,1956,1958,1960,1962,1964,1966,1968,1970,1972,1974,1976,1978,1980,1982,1984,1986,1988,1990,1992,1994,1996,1998,2000,2002,2004,2006,2008,2010,2012,2014,2016,2018,2020,2022,2024,2026,2028,2030,2032,2034,2036,2038,2040,2042,2044,2046,2048,2050,2052,2054,2056,2058,2060,2062,2064,2066,2068,2070,2072,2074,2076,2078,2080,2082,2084,2086,2088,2090,2092,2094,2096,2098,2100,2102,2104,2106,2108,2110,2112,2114,2116,2118,2120,2122,2124,2126,2128,2130,2132,2134,2136,2138,2140,2142,2144,2146,2148,2150
03.06.2026 14:31:28,1866.66,1868.77,1866.05,1863.95,1867.2,1867.07,1867.48,1863,1865.75,1866.12,1866.98,1863.4,1864.33,1861.14,1862.39,1864.78,1861.44,1863.32,1863.67,1857.53,1862.69,1862.13,1859.67,1861.19,1860.93,1860.11,1856.45,1858.81,1856.7,1856.69,1857.95,1855.72,1857.28,1853.59,1854.23,1852.7,1852.7,1851.78,1849.29,1848.97,1846.83,1847.8,1844.99,1843.83,1842.15,1839.99,1837.29,1835.67,1833.96,1830.62,1830.92,1827.33,1827.41,1826,1820.91,1819.96,1815.39,1809.06,1808.32,1806.23,1803.01,1801.81,1799.84,1796.25,1790.66,1791.99,1785.05,1784.4,1783.52,1781.58,1781.57,1779.65,1778.7,1776.7,1773.84,1774.89,1774.19,1771.26,1770.25,1767.51,1768.85,1767.36,1767.04,1765.67,1764.04,1764.97,1765.72,1765.08,1761.28,1762.32,1763.47,1761.09,1763.74,1763.29,1761.26,1759.94,1762.22,1761.59,1761.97,1762.28,1762.22,1763,1763.8,1758.73,1760.45,1761.15,1759.7,1761.76,1760.73,1764.92,1761.22,1762.93,1760.55,1760.8,1761.85,1761.9,1764.57,1762.93,1763.03,1763.92,1764.29,1767.56,1765.92,1766.42,1763.4,1764.68,1766.8,1767.96,1766.23,1766.83,1767.32,1769.57,1767.68,1768.87,1771.03,1769.82,1770.13,1772.22,1775.19,1772.36,1771.66,1769.62,1773.17,1778.05,1776.61,1776.08,1775.61,1776.84,1776.5,1779.11,1776.69,1778.98,1779.53,1778.34,1778.43,1783.17,1785.1,1783.35,1787.12,1786.11,1785.88,1789.06,1789.59,1789.63,1790.79,1790.78,1792.12,1792.08,1794.24,1793.15,1795.69,1797.33,1796.63,1800.22,1800.18,1800.73,1797.29,1800.89,1802.06,1802.32,1802.81,1802.45,1806.82,1805.79,1804.26,1809.28,1809.96,1808.84,1812.31,1811.76,1811.27,1813.83,1813.03,1815,1809.11,1815.7,1816.62,1815.68,1813.49,1815.53,1814.71
03.06.2026 14:31:30,1867.33,1866.04,1867.41,1864.94,1867.42,1866.91,1863.39,1864.84,1867.09,1867.62,1865.59,1864.26,1865.78,1863.38,1859.51,1860.42,1863.58,1861.84,1862.73,1862.84,1863.35,1861.66,1861.57,1862.2,1858.14,1857.67,1857.3,1856.77,1856.66,1858.03,1856.76,1856.92,1853.36,1853.77,1852.55,1854.48,1853.16,1849.03,1850.86,1846.09,1848.76,1846.75,1845.75,1842.03,1842.09,1839.77,1838.21,1836.39,1834.18,1831.08,1829.79,1830.96,1824.85,1822.93,1818.49,1819.44,1813.98,1812.1,1809.41,1807.19,1804.6,1800.89,1797.42,1797.33,1793.49,1788.86,1788.69,1787.55,1784.17,1779.87,1779.9,1778.28,1775.07,1775.4,1776.53,1775.37,1771.07,1771.94,1767.98,1766.45,1766.89,1767.35,1768.88,1765.41,1762.99,1766.03,1766.51,1761.97,1765.3,1761.09,1763.51,1764.88,1761.78,1763.09,1763.25,1763.03,1762.08,1759.04,1761.39,1761.05,1760.36,1761.91,1757.85,1759.25,1759.1,1759.44,1761.52,1763.06,1765.26,1762.1,1762.14,1761.01,1761.32,1760.32,1763.09,1763.5,1763,1763.23,1765.29,1761.65,1763.83,1762.06,1767.19,1763.66,1767.19,1764.46,1765.81,1764.92,1766.06,1769.42,1765.97,1768.89,1767.12,1765.13,1768.48,1769.77,1769.77,1769.3,1774.54,1771.82,1771.96,1773.95,1773.66,1773.99,1773.27,1772.89,1774.45,1775.88,1778.17,1777.3,1778.37,1778.62,1780.01,1780.45,1781.31,1780.77,1778.04,1781.78,1783.62,1788.98,1788.57,1786.89,1789.67,1788.66,1787.25,1790.46,1791.93,1789.12,1793.17,1793.95,1798.41,1794.5,1797.02,1798.29,1798.88,1800.15,1803.22,1801.29,1805.13,1800.74,1805.58,1803.52,1804.75,1805.99,1811.03,1806.48,1808.53,1810.23,1808.08,1810.81,1810.01,1812.01,1812.84,1810.09,1815.34,1815.07,1816.2,1815.11,1814.64,1818.49,1815.26
03.06.2026 14:31:31,1866.46,1864.86,1865.74,1866.46,1866.59,1864.78,1864.01,1866.17,1865.58,1864.67,1865.4,1864.21,1864.22,1864.75,1860.33,1863.52,1863.79,1864.64,1859.73,1860.61,1861.32,1861.34,1860.78,1861.89,1858.33,1859.05,1858.81,1857.68,1857.06,1856.87,1856.79,1854.59,1855.09,1853.14,1854.37,1851.11,1851.47,1849.75,1847.89,1850.17,1848.16,1847.08,1845.84,1842.2,1841.81,1840.1,1836.79,1835.12,1835.06,1832.46,1828.57,1829.11,1826.15,1825.47,1821.37,1817.05,1816.88,1814.35,1807.98,1808.04,1803.87,1799.97,1798.38,1795.35,1791.05,1791.22,1787.35,1785.88,1782.7,1781.59,1776.99,1777.67,1773.45,1775.17,1773.75,1771.39,1769.4,1771.87,1771.24,1768.41,1770.93,1766.84,1767.09,1763.02,1764.01,1766.58,1763.01,1761.82,1763.74,1762.16,1761.55,1762.83,1761.94,1763.02,1759.74,1760.79,1761.39,1761.69,1761.94,1764.05,1760.54,1762.65,1760.17,1760.61,1762.66,1760.01,1760.58,1759.86,1761.07,1762.99,1763.14,1760.08,1762.2,1761.66,1762.92,1762.67,1760.96,1763.49,1762.17,1766.52,1764.32,1766.39,1764.46,1765.75,1764.97,1766.66,1767.1,1767.42,1767.91,1766.7,1768.98,1768.08,1766.95,1770.26,1771.27,1769.97,1773.16,1772.74,1771.18,1771.81,1774.29,1772.97,1772.73,1775.16,1775.38,1775.43,1772.94,1775.37,1779.34,1778.17,1777.98,1778.43,1778.88,1777.44,1781.06,1781.28,1781.82,1785.35,1783.28,1783.63,1785.9,1786.68,1786.11,1789.54,1790.08,1789.6,1790.74,1792.45,1793.48,1791.1,1795.82,1794.82,1798.84,1800.3,1797.46,1799.54,1802.18,1803.08,1803.23,1801.88,1803.31,1802.72,1804.77,1808.4,1804.96,1808.35,1808.12,1808.9,1809.83,1807.93,1811.25,1809.19,1811.64,1813.37,1814.31,1813.23,1813.85,1813.01,1814.34,1818.68,1816.38
03.06.2026 14:31:32,1866.89,1867.93,1864.86,1865.89,1864.53,1866.27,1864.64,1863.06,1865.11,1867.29,1864.6,1862.41,1863.99,1861.53,1861.37,1864.03,1862.69,1862.89,1862.88,1857.33,1860.36,1861.3,1859.76,1858.56,1861.17,1857.35,1858.41,1859.06,1856.38,1853.96,1856.84,1857.09,1855.74,1851.45,1853.59,1855.54,1848.66,1847.97,1845.17,1847.53,1845.72,1844.25,1846.16,1843.25,1839.64,1840.22,1837.84,1836.1,1836.14,1833.13,1830.1,1826.9,1825.27,1825.63,1821.9,1817.31,1816.03,1810.33,1807.79,1807.32,1804.13,1799.26,1798.9,1797.76,1791.27,1788.94,1787.74,1783.29,1783.77,1782.81,1779.09,1776.68,1776.76,1777.37,1774.33,1774.77,1772.15,1771.1,1767.01,1768.21,1769.54,1767.2,1762.46,1768.11,1764.75,1765.38,1766.39,1760.31,1760.52,1762.9,1760.61,1760.8,1762.5,1761.4,1761.04,1761.39,1762.49,1762.81,1760.58,1759.75,1758.84,1761.88,1760.42,1762.73,1762.05,1760.03,1762.46,1762.34,1762.36,1762.13,1762.53,1762.01,1760.69,1762.44,1762.15,1763.93,1762.45,1762.56,1763.78,1761.63,1763.5,1765.02,1765.03,1764.96,1765.5,1764.23,1767.63,1765.93,1766.98,1767.68,1769.25,1768.05,1770.33,1769.2,1768.75,1770.98,1768.77,1771.43,1770.22,1773,1772.79,1773.49,1774.48,1773.87,1773.21,1773.24,1775.13,1778.16,1776.48,1776.66,1777.67,1777.56,1775.51,1780.62,1781.16,1781.84,1783.8,1782.72,1782.53,1785.77,1788.13,1786.04,1786.64,1786.89,1789.8,1791.11,1791.05,1791.16,1789.38,1794.73,1795.66,1795.07,1796.01,1799.76,1797.91,1796.41,1799.46,1800.73,1801.15,1805.53,1802.45,1803.85,1804.9,1805.1,1807.42,1806.61,1806.1,1809.46,1806.86,1808.29,1808.73,1812.23,1812.31,1813.02,1816.08,1813.82,1812.87,1812.72,1812.97,1815.37,1815.14
03.06.2026 14:31:33,1863.48,1867.9,1864.99,1865.63,1866.32,1866.37,1864.81,1865.32,1866,1864.58,1864.09,1863.05,1862.55,1863.41,1863.69,1861.22,1863.03,1862.79,1861.19,1860.89,1859.74,1863.92,1862.85,1858.89,1859.83,1856.86,1859.58,1859.21,1857.91,1857.94,1855.89,1854.86,1855.24,1855.07,1854.43,1855.28,1851.22,1849.45,1848.2,1847.85,1844.12,1846.16,1841.82,1840.9,1840.4,1840.4,1835.29,1833.61,1833.93,1831.8,1829.07,1828.03,1826,1820.16,1819.79,1814.57,1813,1814.53,1809.8,1807.94,1802.28,1802.55,1798.06,1797.69,1791.4,1789.69,1787.84,1786.75,1785.11,1784.55,1778.71,1777.2,1775.13,1774.01,1775.57,1774.42,1772.63,1771.27,1769.82,1767.63,1765.84,1766.17,1765.62,1764.22,1762.83,1765.6,1767.39,1764.39,1765.93,1762.26,1760.31,1762.51,1761.43,1759.83,1760.89,1761.6,1760.47,1760.8,1758.74,1760.15,1762.12,1760.46,1760.84,1761.29,1760.86,1758.99,1760.41,1760.86,1762.23,1763.01,1761.77,1761.46,1763.17,1760.41,1764.94,1760.01,1762.6,1763.6,1766.68,1766.27,1761.82,1765.54,1765.41,1767.88,1765.27,1764.42,1765.74,1764.12,1769.45,1768.28,1765.67,1768.43,1768.15,1771.62,1769.98,1770.15,1771.09,1769.68,1769.39,1772.5,1773.65,1771.33,1773.41,1773.4,1773.77,1773.6,1775.88,1774.72,1777.15,1777.77,1778.28,1781.3,1778.03,1779.45,1781.25,1781.35,1783.86,1785.64,1786.12,1784.57,1785.7,1786.6,1788.88,1790.29,1791.61,1791.45,1791.42,1793.79,1793.38,1793.76,1795.52,1795.93,1799.2,1798.95,1799.55,1799.19,1798.35,1803.1,1799.87,1801.61,1804.52,1803.23,1801.78,1804.86,1806.69,1807.41,1807.33,1808.93,1809.82,1807.88,1811.23,1811.26,1813.2,1815.05,1810.41,1811.69,1813.84,1812.28,1813.92,1814.98,1814.74
03.06.2026 14:31:34,1866.49,1865.74,1866.53,1866.56,1865.32,1864.46,1864.25,1866.94,1863.47,1862.16,1862.07,1862.19,1864.88,1864.18,1864.58,1864.57,1859.14,1859.99,1860.22,1860.95,1861.94,1858.82,1858.89,1858.46,1857.62,1855.44,1858.82,1857.34,1858.26,1857.57,1855.31,1855.24,1854.16,1852.84,1854.19,1853.49,1851.98,1848.71,1846.11,1847.53,1848.18,1843.12,1842.97,1843.94,1840.5,1838.91,1837.66,1837.83,1833.12,1830.49,1830.1,1827.49,1823.94,1823.58,1823.2,1816.51,1815.46,1809.13,1809.37,1804.2,1802.31,1799.52,1796.25,1796.62,1794.2,1790.05,1786.84,1787.98,1784.46,1780.25,1780.57,1775.42,1774.44,1775.95,1775,1772.34,1769.53,1768.3,1767.48,1766.83,1766.44,1765.91,1766.3,1765.36,1766.17,1764.65,1764.51,1764.24,1761.98,1761.62,1761.46,1763.83,1761.79,1760.3,1759.64,1760.65,1759.58,1759.68,1758.02,1760.48,1760.07,1760.48,1759.85,1762.48,1760.14,1762.75,1760.09,1759.73,1757.48,1761.24,1758.94,1761.71,1761.18,1761.49,1760.96,1763.76,1762.64,1763.12,1764.59,1762.61,1762.47,1763.75,1766.21,1762.36,1763.15,1766.01,1766.25,1765.3,1766.25,1767.37,1765.14,1767.5,1768.65,1770.34,1769.49,1770.3,1768.56,1769.08,1771.34,1769.32,1771.69,1772.29,1774.03,1772.25,1772.9,1775.7,1775.81,1777.1,1778.61,1776.45,1777.72,1777.6,1779.56,1778.04,1780.5,1779.43,1784.21,1784.11,1784.32,1784.79,1787.05,1785.58,1787.44,1788.73,1789.37,1789.75,1788.99,1790.59,1795.3,1796.51,1792.62,1793.13,1795.45,1798.04,1797.92,1798.27,1798.92,1799.25,1799.69,1802.23,1804.22,1807.15,1803.55,1807.12,1808.5,1808.23,1810.64,1806.63,1808.71,1807.43,1812.69,1811.92,1812.19,1811.16,1811.47,1810.59,1814.74,1814.9,1811.81,1816.68,1813.02
03.06.2026 14:31:35,1865.93,1868.58,1864.51,1866.56,1866,1863.66,1863.19,1864.86,1864.64,1866.3,1862.62,1862.95,1862.54,1864.84,1862.4,1864.66,1862.38,1862.53,1861.89,1864.19,1861.74,1860.88,1857.68,1859.83,1860.68,1858.22,1855.72,1855.37,1856.18,1855.19,1852.71,1852.06,1854.58,1853.34,1854.62,1853.56,1849.21,1849.93,1847.69,1846.22,1843.13,1843.26,1841.32,1840.78,1839.69,1840.33,1838.89,1836.7,1833.28,1829.13,1828.81,1826.37,1823,1821.75,1819.3,1818.07,1814.44,1812.25,1806.98,1805.97,1804.15,1799.52,1798.38,1794.75,1793.76,1791.13,1786.33,1785.22,1782.66,1782.38,1782.83,1779.99,1778.07,1776.6,1775.07,1773.77,1771.88,1765.37,1770.15,1765.14,1766.3,1765.76,1768.1,1765.09,1763.25,1763.82,1764.74,1762.83,1763.01,1763.87,1764.26,1761.25,1760.3,1760.74,1759.2,1759.02,1762.4,1761.59,1758.37,1759.63,1758.19,1757.96,1760.6,1758.4,1758.11,1759.32,1762.13,1761.98,1758.39,1761.83,1759.76,1761.44,1761.84,1761.34,1761.32,1761.26,1764.54,1762.11,1760.26,1761.55,1763.19,1761.54,1763.67,1765.63,1764.84,1764.55,1763.81,1764.89,1766.33,1768.42,1766.15,1767.1,1767.1,1770.22,1768.97,1767.64,1769.47,1768.17,1770.01,1769.01,1770.84,1770.43,1772.46,1775.44,1774.36,1774.51,1777.33,1773.56,1773.72,1775.65,1777.59,1779.51,1778.25,1779.17,1777.34,1782.99,1779.45,1781.42,1782.53,1785.54,1783.41,1786.58,1787.05,1788.73,1787.85,1788.21,1790.88,1792.17,1790.33,1793.83,1795.83,1795.01,1793.35,1797.6,1799.06,1799.54,1799.39,1802.07,1799.87,1802.9,1802.55,1803.74,1804.56,1804.72,1806.12,1807.32,1806.18,1807.51,1807.4,1810.73,1810.74,1811.93,1810.57,1814.73,1814.4,1813.27,1814.54,1814.16,1813.61,1813.73,1814.06
03.06.2026 14:31:36,1862.05,1866.24,1864.33,1865.02,1865.36,1867.09,1864.52,1865.14,1863.04,1862.91,1864.04,1862.83,1865,1863.8,1862.26,1861.91,1863.76,1861.68,1859.87,1862.19,1860.93,1860.01,1856.8,1858.96,1859.53,1860.74,1857.67,1857.86,1855.62,1855.21,1855.56,1856.73,1854.5,1854.02,1849.98,1852.49,1850.54,1852.02,1848.75,1846.88,1847.99,1846.34,1842.46,1840.65,1840.79,1837.7,1835.74,1835.36,1835.34,1831.44,1830.1,1828.67,1825.08,1821.34,1817.92,1817.56,1812.63,1811.46,1807.64,1807.49,1802.32,1799.47,1796.75,1794.83,1791.63,1791.96,1784.5,1783.34,1783,1782.93,1778.4,1780.28,1774.34,1772.17,1771.19,1772.96,1769.05,1771.21,1767.76,1766.71,1766.24,1766.59,1766.58,1768.37,1763.06,1763.55,1763.73,1763.93,1758.82,1762.72,1760.01,1759.79,1760.78,1760.35,1760.29,1761.29,1760.34,1761.69,1760.42,1762.86,1760.66,1759.23,1761.11,1761.69,1758.68,1760.72,1760.38,1761.56,1761.2,1759.55,1760.35,1760.47,1760.97,1760.9,1762.86,1761.85,1762.63,1764.06,1763.46,1762.86,1764.95,1764.29,1764.07,1762.46,1768.12,1759.87,1766.02,1770.01,1765.31,1763.59,1766.18,1766.09,1768.87,1768.9,1767.12,1770.01,1770.31,1770.69,1773.64,1771.14,1769.11,1772.79,1771.79,1774.05,1773.71,1771.69,1770.59,1775.92,1778.15,1775.75,1778.54,1778.6,1777.76,1782.47,1779.41,1780.14,1779.3,1781.92,1783.09,1783.49,1785.97,1789.33,1785.64,1787.22,1789.37,1790.1,1790.64,1792.49,1792.89,1792.8,1792.09,1795.5,1795.79,1795.88,1797.18,1797.79,1800.43,1798.13,1800.22,1800.05,1803.06,1805.67,1802.44,1806.19,1805.9,1807.91,1810.13,1808.84,1807.56,1811.13,1812.29,1815.42,1811.81,1809.82,1813.56,1813.61,1813.97,1813.74,1812.62,1812.89,1815.23
03.06.2026 14:31:38,1864.94,1864.94,1865.47,1863.46,1863.8,1868.37,1865.08,1862.47,1864.84,1860.92,1863.87,1864.62,1863.65,1861.34,1861.78,1862.69,1862.5,1863.23,1861.6,1860.09,1860.26,1859.04,1858.36,1861.2,1857.54,1857.95,1856.61,1857.31,1858.22,1855.32,1855.72,1855.01,1854.17,1852.45,1852.57,1851.57,1850.69,1847.74,1847.87,1847.37,1847.47,1845.66,1844.65,1843.43,1839.55,1836.99,1839.07,1834.42,1833.5,1832.68,1828.83,1827.89,1823.52,1820.43,1820.51,1816.01,1813.51,1814.95,1808.98,1806.86,1804.1,1798.46,1796.48,1795.39,1790.81,1790.89,1784.94,1787.28,1784.2,1782.77,1778.9,1778.39,1775.46,1775.88,1773.64,1772.07,1773.25,1771.32,1768.13,1767.64,1764.28,1766.46,1766.21,1765.16,1763.99,1763.86,1761.91,1761.09,1764.86,1760.67,1759.46,1762.19,1762.71,1759.09,1760.76,1760.73,1760.39,1761.93,1761.36,1760.21,1759.72,1759.32,1761.37,1759.5,1759.68,1760.77,1757.85,1762.56,1760.9,1761.71,1758.18,1759.71,1761.51,1761.03,1759.77,1760.89,1761.66,1762.08,1761.08,1761.56,1764.15,1764.36,1763.23,1765.13,1764.45,1765.17,1764.62,1764.6,1768.18,1764.73,1766.91,1765.72,1765.07,1769.36,1770.31,1768.18,1772.16,1771.45,1769.11,1771.76,1773.41,1772.51,1775.15,1771.36,1774.54,1771.08,1773.55,1775.12,1778.51,1776.85,1779.44,1776.51,1777.37,1779.3,1777.37,1780.96,1781.61,1782.33,1784.59,1785.32,1785.35,1787,1785.13,1788.14,1788.43,1789.39,1788.75,1790.11,1793.06,1797.32,1793,1797.73,1797.12,1797.54,1794.88,1799.54,1799.06,1799.84,1800.47,1802.48,1802.85,1800.09,1803.99,1803.1,1805.04,1807,1804.96,1807.93,1806.36,1809.62,1810.49,1809.79,1810.73,1811.72,1811.06,1812.63,1815.22,1814.08,1815.94,1815.54,1815.66
03.06.2026 14:31:39,1865.96,1865.1,1863.42,1866.18,1866.41,1861.81,1864.06,1863.8,1864.84,1863.57,1862.48,1866.21,1862.47,1862.95,1862.16,1861.82,1861.87,1861.04,1862.38,1859.92,1860.64,1860.31,1860.51,1860.12,1856.95,1855.04,1856.65,1857.69,1855.66,1857.96,1853.6,1856.7,1853.97,1849.23,1851.61,1851.93,1849.16,1847.65,1847.83,1846.22,1847.13,1844.59,1845,1841.91,1842.36,1837.84,1835.39,1835.36,1834.1,1831.24,1830.53,1826.63,1825.63,1822.02,1821.39,1818.07,1809.98,1809.71,1809.45,1803.16,1803.56,1801.87,1797.5,1794.24,1791.75,1790.63,1788.62,1786.29,1783.92,1780.84,1781.35,1775.34,1777.51,1777.16,1771.08,1771.46,1770.03,1770.66,1767.12,1768.28,1769.16,1764.22,1765.08,1765.3,1763.71,1763.89,1764.91,1763.12,1760.93,1761.97,1760.08,1760.92,1763.9,1763.7,1760.99,1759.78,1760.53,1760.1,1761.07,1760.92,1761.47,1760.94,1759.69,1758.12,1758.33,1759.55,1761.75,1760.1,1760.59,1760.18,1760.36,1758.53,1762.39,1762.16,1762.43,1759.53,1761.29,1761.78,1760.72,1764.36,1762.26,1764.36,1762.88,1766.53,1766.61,1764.81,1763.74,1765.62,1766.79,1766.15,1766.94,1766.59,1768.24,1767.93,1768.98,1771.44,1767.56,1769.54,1769.17,1770.08,1769.91,1771.68,1771.51,1774.96,1774.54,1775.68,1773.78,1773.79,1775.12,1776.17,1779.25,1773.47,1776.94,1781.18,1776.03,1780.29,1782.51,1781.28,1784.01,1785.7,1785.58,1785.42,1787.17,1790.88,1788.91,1793.2,1790.12,1792.79,1790.99,1793.34,1795.14,1796.54,1797.13,1798.2,1796.05,1798.43,1799.6,1802.48,1802.44,1803.16,1804.97,1802.24,1805.79,1805.07,1804.96,1803.21,1808.64,1809.28,1809.69,1811.25,1811.59,1811.61,1813.05,1812.34,1812.9,1815.11,1812.51,1812.99,1814.55,1814.17,1814.8
