TimeStamp/Wavelength,1750,1752,1754,1756,1758,1760,1762,1764,1766,1768,1770,1772,1774,1776,1778,1780,1782,1784,1786,1788,1790,1792,1794,1796,1798,1800,1802,1804,1806,1808,1810,1812,1814,1816,1818,1820,1822,1824,1826,1828,1830,1832,1834,1836,1838,1840,1842,1844,1846,1848,1850,1852,1854,1856,1858,1860,1862,1864,1866,1868,1870,1872,1874,1876,1878,1880,1882,1884,1886,1888,1890,1892,1894,1896,1898,1900,1902,1904,1906,1908,1910,1912,1914,1916,1918,1920,1922,1924,1926,1928,1930,1932,1934,1936,1938,1940,1942,1944,1946,1948,1950,1952,1954,1956,1958,1960,1962,1964,1966,1968,1970,1972,1974,1976,1978,1980,1982,1984,1986,1988,1990,1992,1994,1996,1998,2000,2002,2004,2006,2008,2010,2012,2014,2016,2018,2020,2022,2024,2026,2028,2030,2032,2034,2036,2038,2040,2042,2044,2046,2048,2050,2052,2054,2056,2058,2060,2062,2064,2066,2068,2070,2072,2074,2076,2078,2080,2082,2084,2086,2088,2090,2092,2094,2096,2098,2100,2102,2104,2106,2108,2110,2112,2114,2116,2118,2120,2122,2124,2126,2128,2130,2132,2134,2136,2138,2140,2142,2144,2146,2148,2150
02.06.2026 11:51:51,1847.35,1846.94,1845.86,1845.98,1844.64,1845.66,1843.38,1844.14,1842.53,1838.57,1841.19,1837.95,1838.75,1840.65,1833.78,1835.72,1840.1,1837.7,1841.36,1838.94,1835.04,1834,1837.15,1835.68,1835.28,1830.82,1830.15,1831.49,1831.57,1827.01,1829.05,1829.51,1829.53,1824.29,1826.94,1821.91,1823.13,1822.34,1819.87,1823,1814.47,1818.59,1818.15,1813.36,1811.93,1808.32,1806.6,1803.9,1801.44,1803.69,1798.98,1797.42,1790.44,1787.63,1785.31,1783.97,1778.56,1775.36,1768.88,1767.19,1763.48,1764.74,1760.39,1754.6,1755.33,1746.91,1748.37,1739,1739.06,1738.28,1734.38,1733.22,1732.76,1728.89,1726.79,1724.67,1725.68,1723.99,1720.19,1721.63,1718.84,1717,1719.56,1718.01,1716.31,1716.92,1716.98,1714.69,1713.18,1716.59,1714.4,1714.79,1713.65,1712.72,1711.37,1712.08,1712.11,1708.86,1709.78,1711.73,1710.05,1713.53,1712.38,1709.27,1709.72,1711.4,1710.75,1709.87,1712.82,1710.52,1712.07,1709.55,1712.64,1713.01,1714.99,1714.53,1717.18,1712.53,1712.62,1714.04,1714.67,1715.15,1714.48,1717.04,1716.77,1715.05,1715.4,1714.34,1714.98,1720.17,1717.9,1721.66,1719.67,1720.46,1720.34,1722.43,1724.05,1723.46,1720.15,1723.52,1724.81,1727.05,1723.49,1725.01,1724.57,1728.5,1727.31,1729.83,1729.61,1729.92,1728.87,1733.4,1732.32,1733.9,1734.33,1734.23,1735.81,1735.96,1736.21,1741.02,1738.68,1740.87,1742.28,1743.79,1742.74,1745.55,1744.27,1751.73,1745.63,1749.8,1751.75,1751.05,1755.56,1749.37,1753.24,1752.97,1756.55,1757.83,1760.76,1759.82,1759.13,1761.75,1761.86,1759.81,1762.49,1767.85,1768.73,1767.94,1765.47,1767.52,1768.98,1770.51,1771.55,1772.78,1771.16,1772.66,1775.12,1772.02,1771.2,1774.89,1780.5
02.06.2026 11:51:52,1847.88,1845.03,1848.33,1847.41,1842.14,1841.82,1842.5,1843.52,1843.04,1840.41,1840.27,1842.16,1841.93,1840.24,1839.33,1837.61,1838.39,1836.79,1839.98,1838.66,1835.03,1838.73,1833.19,1833.04,1831.1,1829.51,1833.27,1833.07,1832.71,1828,1829.73,1829.24,1826.05,1827.48,1825.45,1825.71,1823.34,1817.92,1822.22,1823.32,1818.09,1819.49,1814.86,1814.97,1809.99,1813.57,1805.09,1809.5,1802.71,1799.33,1797.9,1793.65,1793.92,1789.94,1784.18,1783.21,1778.14,1774.55,1774.1,1768.95,1765.55,1761.89,1756.53,1753.49,1753.55,1748.99,1748.32,1739.43,1739.55,1737.37,1736.22,1729.89,1729.22,1731.63,1729.4,1725.05,1724.57,1725.45,1722.65,1720.36,1719.98,1718.83,1716.95,1716.53,1717.27,1718.45,1711.28,1712.78,1715.44,1711.93,1711.16,1710.61,1709.56,1711.11,1716.72,1709.49,1710.69,1712.76,1712.39,1711.47,1711.59,1711.2,1710.54,1712.35,1708.76,1710.88,1711.24,1708.55,1711.53,1713.31,1709.79,1710.68,1710.39,1710.18,1710.07,1714.55,1711.45,1713.83,1713.58,1716.12,1715.84,1715.87,1716.87,1715.29,1718.16,1715.43,1716.6,1719.42,1718.9,1719.53,1719.16,1718.32,1719.06,1722.76,1721.3,1722.32,1723.7,1723.71,1724.01,1722.2,1724.7,1725,1728.35,1727.01,1724.98,1730.22,1725.37,1733.12,1727.07,1732.83,1729.5,1729.73,1731.36,1733.74,1732.78,1736.19,1734.5,1737.13,1738.96,1739.92,1741.57,1735,1741.54,1741.9,1743.93,1743.1,1747.53,1747.38,1750,1746.6,1745.47,1753.66,1752.99,1753.53,1756.01,1755.18,1759.31,1757.62,1759.18,1760.68,1759.95,1762.23,1759.34,1761.82,1764.23,1767.75,1767.11,1767.72,1767.66,1766.45,1769.66,1772.1,1770.52,1776.38,1771.13,1773.5,1774.2,1777.47,1776.26,1777.78,1778.24
02.06.2026 11:51:53,1845.75,1847.75,1842.92,1847.01,1845.06,1844.09,1846.55,1840.56,1845.22,1842.34,1842,1843.6,1840.52,1840.27,1839.55,1840.9,1839.67,1839.44,1837.97,1839.15,1835.65,1831.6,1833.59,1833.49,1833.97,1835.03,1830.07,1828.81,1833.27,1828.69,1828.19,1827.67,1827.28,1825.48,1829.19,1825.29,1823.37,1823.69,1819.12,1820.51,1817.55,1816.74,1811.36,1813.2,1810.82,1805.95,1809.33,1804.88,1802.16,1800.09,1801.45,1796.64,1789.4,1787.37,1786.44,1784.87,1780.32,1776.06,1771.96,1767.09,1761.75,1759.1,1759.56,1754.15,1750.22,1746.13,1749.62,1742.36,1739.67,1737.35,1733.75,1733.08,1730.51,1726.8,1727.72,1725.03,1720.96,1721.28,1723.91,1722.46,1719.56,1721.78,1718.33,1717.85,1721.95,1713.28,1714.33,1714.94,1715.23,1714.54,1713.9,1711.33,1710.25,1711.47,1712.89,1713.52,1709.87,1713.18,1711.66,1706.92,1712.54,1710.25,1709.24,1713.82,1713.46,1709.38,1712.88,1711.03,1709.27,1711.13,1712.59,1714.58,1713.04,1713.72,1713.55,1713.08,1714.03,1714.87,1710.63,1712.62,1713.84,1715.42,1716.53,1710.57,1717.23,1716.08,1719.26,1715.94,1719.28,1714.6,1720.17,1717.7,1722.92,1719.75,1718.02,1722.38,1722.62,1721.41,1719.76,1725.96,1724.58,1726.82,1727.84,1727.05,1728.03,1727.12,1728.07,1726.84,1728.78,1734.44,1729.57,1730.79,1733.94,1730.04,1732.77,1730.88,1736.51,1737.59,1739.09,1740.79,1738.83,1737.18,1741.47,1742.81,1742.81,1745.69,1747.3,1744.13,1749.65,1748.51,1752.34,1753.14,1751.5,1752.03,1754.57,1752.75,1759.1,1756.38,1756.53,1759.2,1763.07,1761.5,1761.82,1767.35,1764.51,1761.3,1768.5,1764.29,1769.25,1768.16,1768.91,1768.26,1772.51,1773.25,1776.02,1771.55,1770.24,1775.55,1780.28,1777.75,1776.62
02.06.2026 11:51:54,1848.05,1844.93,1847.48,1843.92,1847.73,1843.93,1843.02,1846.45,1841.69,1841.37,1840.61,1842.67,1838.4,1843.06,1840.34,1838.55,1837.23,1835.43,1838.4,1833.94,1834.63,1839.96,1834.47,1834.62,1829.24,1834.64,1832.31,1832.77,1832.18,1831.12,1829.99,1829.05,1826.7,1827.54,1826.45,1825.38,1826.9,1822.45,1823.77,1822.47,1819.73,1815.07,1814.36,1815.77,1810.44,1809.56,1805.57,1805.65,1803.17,1801.63,1796.25,1795.46,1790.69,1792.57,1785.94,1779.81,1777.91,1774.18,1773.75,1768.16,1764.23,1756.94,1760.61,1756.79,1748.38,1751.5,1745.87,1743.34,1739.71,1738.4,1731.63,1735.35,1731.27,1728.45,1727.07,1726.22,1724.42,1723.5,1723.58,1724.8,1718,1717.7,1715.36,1712.43,1716.79,1712.23,1714.2,1714.64,1713.86,1713.9,1713.27,1713.04,1713.05,1712.65,1710.31,1710.7,1710.88,1711.58,1710.54,1708.73,1709.2,1714.47,1710.25,1712.81,1707.39,1710.21,1708.84,1711.46,1711.49,1706.98,1710.34,1712.21,1711.54,1714.58,1713.11,1713.16,1713.98,1715.65,1712.95,1716.05,1713.26,1713.61,1711.39,1717.49,1716.05,1717.25,1715.54,1718.07,1716.31,1717.21,1715.22,1716.27,1720.32,1720.09,1719.22,1720.56,1723.13,1724.21,1722.03,1721.93,1724.5,1724.81,1722.27,1726.11,1729.21,1724.48,1727.93,1730.13,1727.78,1728.47,1732.09,1732.34,1729.63,1730.91,1733.03,1735.31,1734.35,1738.74,1737.69,1735.03,1740.73,1742.01,1743.27,1742.66,1742.57,1744.25,1744.58,1750.13,1750.72,1747.76,1750.35,1750.27,1752.87,1752.06,1752.75,1754.03,1758.68,1756.9,1758.46,1759.96,1760.5,1759.83,1760.5,1762.71,1760.14,1766.96,1767.08,1768.29,1768.75,1769.65,1772.08,1771.15,1767.19,1773.44,1774.48,1772.17,1776.47,1776.56,1772,1776.91,1774.41
02.06.2026 11:51:55,1845.16,1845.26,1845.05,1846.8,1844.19,1840.45,1842,1842.75,1840.98,1841.81,1841.6,1837.88,1840.07,1838.37,1835.98,1838.22,1835.75,1836.79,1834.29,1837.45,1834.3,1833.59,1835.66,1830.68,1832.62,1834.46,1830.96,1833.42,1829.83,1834.51,1828.44,1828.19,1824.31,1826.73,1826.76,1825.49,1823.19,1822.73,1822.8,1820.5,1819.93,1815.91,1813.41,1815.03,1807.94,1809.53,1807.36,1803.45,1801.88,1800.54,1796.84,1793.44,1790.72,1790.36,1784.55,1785.64,1778.14,1773.59,1771.75,1766.96,1765.18,1758.39,1753.88,1755.7,1751.82,1745.57,1745.95,1743.34,1740.7,1738.47,1733.54,1730.69,1728.22,1729.3,1726.36,1726.53,1725.72,1722.04,1723.88,1719.22,1716.51,1717.36,1717.81,1715.63,1715.85,1715.55,1714.74,1713.24,1713.81,1712.65,1709.25,1711.56,1711.09,1711.03,1712.87,1712.88,1712.88,1711.82,1712.51,1711.1,1709.15,1708.25,1706.68,1709.62,1710.85,1712.34,1711.27,1711.69,1708.7,1713.8,1711.35,1711.05,1711.91,1712.23,1711.36,1710.61,1713.05,1715.87,1714.18,1715.22,1716.84,1714.53,1718.08,1716.75,1716.96,1719.8,1716.21,1719.54,1715.12,1719.97,1719.4,1721.04,1719.36,1718.95,1721.39,1718.93,1721.38,1719.13,1722.32,1724.07,1723.71,1723.03,1721.18,1723.52,1724.71,1725.72,1723.95,1725.99,1728.42,1731.32,1732.86,1734.62,1731.85,1735.16,1732.28,1735.52,1733.96,1735.1,1736.69,1741.05,1739.51,1740.29,1741.84,1742.49,1742.57,1748.74,1744.6,1747.57,1746.75,1749.02,1747.58,1747.22,1751.01,1751.38,1756.37,1754.69,1756.06,1753.27,1760.41,1756.94,1761.43,1761.96,1761.71,1765.2,1761.63,1766.5,1767.55,1766.73,1766.25,1766.51,1766.77,1771.61,1773.29,1772.13,1772.55,1773.67,1770.01,1772.63,1777.8,1775.13,1777.74
02.06.2026 11:51:56,1848.09,1844.77,1842.6,1843.84,1843.46,1843.84,1842.99,1842.61,1845.31,1843.15,1840.24,1838.71,1838.19,1838.88,1839.17,1839.56,1836.43,1839.43,1840.25,1840.68,1834.84,1833.84,1835.4,1835.68,1837.05,1833.72,1833.74,1833.5,1833.86,1829.7,1830.96,1823.12,1828.63,1828.5,1827.97,1819.89,1823.36,1824.56,1822.48,1821.2,1820.16,1817.88,1815.96,1813.07,1812.56,1809.33,1810.02,1804.82,1802.63,1799.94,1797.42,1794.94,1790.92,1791.94,1784.57,1782.43,1780.52,1776.14,1768.28,1768.08,1766.02,1760.34,1756.97,1753.37,1752.1,1750,1741.8,1745.36,1740.15,1736.96,1735.94,1733.28,1730.95,1729.83,1723.67,1729.2,1724.64,1723.67,1721,1722.15,1718.26,1714.8,1720.57,1716.32,1716.41,1715.26,1713.63,1715.93,1713.49,1715.13,1714.27,1713.63,1710.95,1711.03,1714.37,1713.54,1708.88,1712.98,1713.55,1711.21,1710.93,1713.04,1712.68,1711.14,1711.37,1711.18,1708.96,1709.89,1709.46,1710.37,1713.35,1710.39,1712.86,1710.23,1712.82,1714.86,1712.99,1712.9,1712.43,1715.84,1712.56,1719.08,1717.42,1716.67,1718.67,1717.69,1711.71,1716.18,1715.44,1719.89,1719.89,1720.14,1719.01,1719.39,1718.77,1717.88,1721.95,1723.77,1723.06,1725.13,1723.22,1725.42,1726.86,1727.21,1726.83,1727.04,1733.29,1724.02,1729.05,1728.08,1733.33,1732.22,1733.22,1735.24,1731.98,1736.05,1735.99,1737.14,1738.73,1738.94,1738.96,1738.39,1744.61,1743.17,1742.28,1747.43,1745.05,1747.31,1746.16,1745.5,1750.23,1751.36,1753.17,1753.84,1754.91,1756.61,1757.74,1758.46,1758.8,1760.93,1760.44,1763.21,1761.79,1760.88,1762.13,1762.13,1763.82,1765.25,1769.84,1768.87,1769.7,1774,1772.39,1775.73,1770.89,1772.4,1774.45,1775.75,1778.1,1776.21,1776.44
02.06.2026 11:51:57,1847.33,1844.83,1847.46,1843.86,1843.53,1848.62,1842.18,1841.71,1839.84,1843.61,1839.61,1840.98,1845.38,1838.73,1836.74,1838.62,1839.88,1835.68,1834.87,1836.74,1836.58,1835.89,1835.22,1834.35,1834.84,1832.19,1833.48,1832.59,1831.95,1830.25,1829.82,1827.21,1829.31,1827.1,1822.22,1825.67,1826.71,1821.85,1818.39,1817.84,1818.73,1816.09,1812.26,1810.32,1813.46,1807.42,1807.09,1802.41,1801.46,1799.84,1796.59,1798.4,1790.84,1789.43,1786.22,1783.55,1778.93,1775.46,1772.41,1768.5,1765,1762.67,1759.26,1752.65,1752.61,1746.2,1745.78,1742.44,1740.5,1735.54,1735.59,1733.35,1730.29,1728.16,1727.2,1723.42,1725.31,1723.21,1719.68,1721.69,1720.1,1720.89,1718.16,1715.19,1715.94,1713.06,1712.79,1715.33,1714.42,1716.52,1715.1,1712.99,1711.44,1711.86,1713.09,1711.6,1709.5,1708.85,1711.45,1711.77,1712.33,1711.65,1711.79,1710.71,1709.93,1710.44,1708.39,1710.54,1713.69,1711.21,1713.11,1708.18,1712.05,1712.49,1712.67,1711.16,1714.02,1713.97,1713.05,1716.66,1712.41,1712.75,1714.85,1715.15,1716.43,1716.22,1717.61,1713.7,1721.55,1720.14,1720.77,1719.91,1718.86,1718.87,1719.87,1721.29,1720.66,1723.62,1720.52,1724.82,1725.02,1724.43,1724,1725.39,1725.32,1724.78,1725.76,1725.9,1731.75,1731.72,1731.54,1733.45,1732.8,1733.13,1731.6,1733.96,1734.75,1738.28,1737.16,1740.6,1741.99,1741.31,1740.51,1740.88,1745.06,1746.62,1746.61,1746.28,1749.13,1746.49,1750.76,1751.23,1749.23,1750.55,1755.17,1754.31,1758.97,1753.95,1757.82,1758.6,1759.8,1759,1765.27,1761.13,1761.43,1766.91,1767.63,1765.84,1769.99,1768.3,1769.59,1770.15,1771.01,1774.68,1771.33,1771.05,1772.54,1774.3,1775.33,1777.28,1776.6
02.06.2026 11:51:59,1846.6,1843.17,1844.51,1844.43,1845.07,1846.42,1841.44,1843.3,1842.23,1840.84,1842.12,1840.94,1841.42,1837.9,1838.21,1840.72,1837.61,1836.69,1836.24,1833.69,1837.86,1837.31,1832.31,1832.19,1833.35,1833.91,1833.76,1832.58,1830.76,1831.48,1827.7,1827.62,1826.54,1826.4,1826.35,1827.45,1824.18,1822.8,1819.68,1818.38,1818.75,1815.81,1815.74,1813.33,1811.49,1810.62,1808.45,1804.52,1803.68,1799.61,1801.26,1794.43,1794.34,1788.17,1784.3,1781.39,1780.08,1777.15,1772.42,1765.96,1765.73,1756.68,1755.53,1754.31,1751.46,1746.54,1746.85,1742.3,1739.31,1739.18,1735.79,1733.98,1731.09,1726.33,1725.54,1724.75,1724.39,1726.27,1721.57,1718.18,1718.8,1718.47,1713.79,1715.88,1716.99,1717.34,1714.63,1717.78,1714.37,1712.33,1714.82,1711.47,1711.42,1712.29,1714.19,1712.25,1714.42,1714.7,1709.26,1710.25,1712.76,1709.06,1708.98,1713.37,1713.64,1713.13,1710.92,1712.41,1708.54,1710.66,1714.6,1711.76,1709.46,1707.94,1713.36,1714.3,1713.97,1713.54,1715.33,1714.96,1710,1715.18,1716.72,1713.35,1716.83,1716.23,1713.63,1716.1,1715.28,1717.57,1718.2,1720.99,1719.98,1719.91,1722.41,1721.22,1723.97,1724.16,1719.85,1724.01,1722.01,1724.21,1727.03,1726.54,1727.18,1729.58,1727.21,1726.43,1728.98,1731.23,1729.01,1732.57,1733.89,1737.16,1730.38,1732.45,1736.05,1734.94,1734.52,1740.11,1735.76,1744.5,1742.38,1742.72,1744.71,1745.21,1744.79,1746.28,1747.98,1750.44,1749.68,1750.65,1754.74,1752.17,1757.23,1757.48,1756.25,1757.69,1760.72,1759.98,1763.24,1761.42,1761.18,1765.48,1763.99,1764.98,1765.49,1772.53,1768.66,1765.95,1768.45,1767.96,1769.73,1771.73,1775.61,1772.59,1778.02,1775.3,1773.7,1777.94,1775.89
02.06.2026 11:52:00,1845.08,1845.8,1841.74,1843.63,1847.67,1843.59,1844.68,1844.72,1842.07,1840.11,1838.9,1840.54,1838.66,1839.37,1837.21,1837.43,1838.45,1836.99,1833.68,1832.94,1835.87,1835.16,1833.69,1835.55,1831.36,1834.22,1832.35,1834.01,1831.23,1830.33,1828.91,1830.13,1829.69,1823.71,1825.12,1824.3,1822.4,1825.23,1817.95,1821.57,1820.58,1817.44,1812.69,1812.38,1812.13,1809.36,1805.8,1803.81,1802.43,1798.49,1799.23,1791.65,1790.52,1788.01,1784.26,1780.53,1778.73,1773.69,1771.94,1770.08,1766.64,1760.77,1757.15,1754.03,1751.52,1746.42,1745.61,1741.15,1734.52,1739.36,1734.31,1733.53,1732.92,1727.85,1728.42,1727.17,1724.11,1723.54,1723.17,1721.51,1719.86,1717.53,1721.12,1716.24,1715.59,1715.79,1712.87,1713.17,1714.89,1713.22,1713.9,1709.42,1711.33,1709.61,1714.8,1712.43,1712.31,1711.4,1713.65,1712.97,1711.12,1711.52,1714.92,1709.67,1711.34,1713.24,1710.39,1709.68,1712.77,1711.8,1713.7,1713.04,1711.94,1711.92,1711.4,1712.39,1711.32,1717.05,1712.18,1712.04,1712.67,1716.06,1713.83,1712.32,1718.74,1713.65,1715.18,1714.88,1715.93,1716.79,1720.62,1719.09,1714.63,1716.91,1719.38,1720.74,1719.79,1720.57,1719.39,1722.65,1725.24,1724.56,1722.57,1725.65,1726.34,1726.02,1728.23,1728.69,1729.31,1730.39,1733.35,1731.97,1727.76,1730.77,1734.49,1736.16,1730.51,1735.96,1738.1,1741.76,1739.43,1739.08,1741.03,1740.51,1743.64,1745.13,1746.72,1747.01,1748.25,1748.23,1750.12,1752.4,1754.39,1754.31,1752.08,1758.39,1754.42,1757.1,1759.58,1760.26,1759.33,1759.74,1761.08,1759.65,1765.25,1768.45,1763.48,1764.42,1766.8,1766.94,1771.5,1768.57,1770.18,1774.68,1775.57,1776.16,1774.34,1773.62,1777.51,1779.01,1778.69
02.06.2026 11:52:01,1848.07,1843.81,1845.13,1845.07,1845.45,1843.69,1844.75,1844.97,1840.83,1839.59,1839.69,1842.22,1841.15,1839.58,1837.82,1838.79,1836.01,1837.14,1834.53,1834.97,1836.32,1834.4,1834.58,1831.61,1834.51,1831.71,1829.48,1827.13,1829.8,1830.17,1826.51,1831.05,1828.12,1828.32,1826.86,1824.27,1823.43,1821.83,1821.08,1820.32,1819.23,1814.35,1818.44,1814.6,1810.14,1811.22,1804.57,1805.57,1802.78,1797.99,1797.53,1793.65,1788.85,1789.49,1787.01,1780.7,1776.53,1774.42,1768.35,1765.61,1760.64,1761.24,1761.02,1754.74,1751.31,1747.49,1749.36,1741.35,1736.55,1733.98,1734.57,1733.28,1728.19,1728.82,1727.55,1724.09,1725.28,1723.59,1725.15,1720.62,1720.04,1716.81,1716.07,1716.14,1715.3,1712.63,1714.86,1712.12,1714.91,1711.26,1713.07,1716.21,1711,1710.31,1707.93,1712.12,1710.83,1712.03,1709.9,1709.01,1710.68,1707.52,1707.25,1707.27,1705.72,1711.59,1708.02,1712.51,1710.6,1707.86,1711.57,1708.34,1712.77,1709.67,1712.18,1711.82,1712.28,1708.9,1711.31,1713.75,1711.3,1713.04,1714.7,1716.82,1714.71,1716.49,1714.24,1715.51,1716.78,1718.09,1722.13,1718.6,1717.5,1720.44,1720.06,1720.43,1721.25,1723.05,1723.6,1719.77,1726.55,1725.91,1724.21,1729.99,1728.2,1726.11,1727.32,1727.2,1727.63,1729.08,1733.42,1731.72,1733.51,1731.33,1735.32,1734.62,1738.21,1733.4,1735.8,1735.87,1736.57,1739.74,1742.85,1745.56,1744.46,1742.43,1744.57,1749.95,1749.03,1748.79,1751.3,1748.69,1751.18,1752.63,1752.15,1756.59,1757.16,1758.86,1758.61,1759.5,1758.84,1759.54,1761.91,1765.61,1762.62,1764.5,1762.3,1765.07,1765.6,1767.39,1767.73,1770,1769.12,1771.33,1772.01,1776.39,1773.49,1775.25,1774.08,1772.76,1775.85
