TimeStamp/Wavelength,1350,1352,1354,1356,1358,1360,1362,1364,1366,1368,1370,1372,1374,1376,1378,1380,1382,1384,1386,1388,1390,1392,1394,1396,1398,1400,1402,1404,1406,1408,1410,1412,1414,1416,1418,1420,1422,1424,1426,1428,1430,1432,1434,1436,1438,1440,1442,1444,1446,1448,1450,1452,1454,1456,1458,1460,1462,1464,1466,1468,1470,1472,1474,1476,1478,1480,1482,1484,1486,1488,1490,1492,1494,1496,1498,1500,1502,1504,1506,1508,1510,1512,1514,1516,1518,1520,1522,1524,1526,1528,1530,1532,1534,1536,1538,1540,1542,1544,1546,1548,1550,1552,1554,1556,1558,1560,1562,1564,1566,1568,1570,1572,1574,1576,1578,1580,1582,1584,1586,1588,1590,1592,1594,1596,1598,1600,1602,1604,1606,1608,1610,1612,1614,1616,1618,1620,1622,1624,1626,1628,1630,1632,1634,1636,1638,1640,1642,1644,1646,1648,1650
02.06.2026 11:47:17,1147.95,1140.47,1128.76,1120.42,1110.66,1101.29,1091.38,1082.43,1072.25,1062.48,1051.98,1041.36,1029.14,1018.2,1006.99,992.86,980.22,966.09,953.22,939.71,926.45,912.9,901.05,889.09,878.37,866.95,857.68,849.61,840.63,833.62,827.32,822,816.13,810.86,807.1,803.07,798.81,795.86,793.11,790.36,788.29,785.19,782.84,781.5,779.11,777.97,775.18,773.82,772.97,770.77,769.45,769.76,768.82,766.99,766.88,766.55,766.59,766.73,766.25,765.37,764.18,766.2,766.01,766.29,766.98,767.59,767.82,769.11,769.92,770.32,771.73,772.85,774.27,775.64,777.03,777.75,779.93,782.26,783.05,785.06,786.35,789.81,790.67,793.46,795.74,797.65,799.47,802.54,804.22,807.43,810.13,812.52,815.96,818.18,820.9,823.54,826.89,828.64,832.41,836.03,839.86,841.72,845.95,849.01,853.42,856.48,860.41,865.02,867.38,872.15,877.29,881.03,884.26,887.5,891.71,897.6,901.27,905.9,909.47,915.38,918.36,923.2,928.64,932.23,937.48,942.9,947.32,951.46,957.73,962.38,967.07,973.02,977.6,982.94,987.71,992.76,998.76,1004.74,1010.16,1016.17,1021.38,1027.67,1032.98,1037.84,1043.77,1050.12,1055.58,1061.19,1067.13,1073.43,1078.7
02.06.2026 11:47:18,1146.98,1138.69,1128.7,1119.97,1111.32,1100.1,1091.78,1082.58,1071.34,1061.79,1051.71,1040.77,1029.75,1017.57,1004.65,993.77,980.23,965.15,952.33,938.18,927.84,912.42,900.15,889.41,876.69,866.5,858.01,848.51,839.93,833.38,827.09,820.87,816.23,811.18,806.18,802.92,799.31,796.11,793.35,790.02,788.06,784.97,783.4,781.11,778.51,777.47,774.75,773.33,771.61,770.75,771.22,768.85,768.67,767.85,766.72,766.12,766.16,766.31,765.32,766.02,766.73,766.47,765.88,765.69,766.42,767.12,768.23,767.83,768.98,770.63,771.03,772.98,774.7,775.45,776.99,778.1,778.86,781.87,782.06,784.09,786.26,788.11,788.93,793.27,795.33,797.19,799.81,801.8,803.85,807.46,809.36,812.93,816.18,817.5,821.22,823.35,826.21,829.53,832,836.02,840.38,842.7,846.23,850.04,852.49,857.82,860.38,864.57,868.4,872.52,875.73,879.39,884.05,888.18,891.52,896.64,900.58,905.85,909.51,914.15,918.76,924.67,927.5,931.94,937.35,939.68,946.99,951.81,955.57,962.08,965.94,970.88,976.05,982.59,987.9,993.16,999.41,1003.5,1009.06,1015.7,1020.93,1027.13,1033.37,1039.13,1043.66,1049.12,1055.97,1061.5,1067.34,1072.27,1078.84
02.06.2026 11:47:19,1145.78,1138.57,1128.74,1120.47,1110.68,1100.32,1090.79,1081.74,1071.84,1061.45,1049.47,1040.53,1029.26,1016.7,1005.21,992.63,979.18,965.62,952.79,939.36,926.24,912.63,900.19,887.43,876.01,866.4,856.81,849.13,840.69,833.46,826.93,821.31,816.03,811.3,806.87,801.84,798.27,795.92,793,789.08,787.27,784.2,782.81,779.16,778.48,776.6,775.56,773.82,772.15,771.01,770.95,768.31,769.29,767.71,766.38,766.32,766.57,766.39,765.91,766.3,766.01,765.62,766.29,765.64,766.48,767.09,768.75,768.98,770.17,770.64,771.08,772.99,773.94,774.83,776.88,779.06,780.61,780.95,782.47,784.59,786.58,788.39,790.62,792.72,794.55,796.68,799.02,800.79,804.66,807.42,808.87,812.57,815.19,817.54,820.21,823.41,826.31,828.99,832.88,835.67,839.56,842.63,845.56,849.05,852.82,857.21,860.26,864.77,867.83,872.3,875.45,879.45,883.57,887.27,891.97,895.5,900.23,904.71,909.18,913.71,918.93,923.27,927.96,932.61,937.09,941.83,948.07,952.14,958.09,962.26,965.75,972.47,977.59,981.6,987.52,992.91,998.81,1004.04,1009.9,1015.27,1020.54,1026.74,1032.46,1037.41,1044.03,1051.75,1056.31,1061.18,1067.24,1072.4,1078.2
02.06.2026 11:47:20,1146.41,1137.55,1129.76,1119.58,1110.65,1101.44,1090.99,1080.35,1072,1061.41,1050.56,1039.88,1028.31,1015.84,1004.24,992.07,979.94,965.87,951.47,938.38,925.41,912.27,899.14,888.52,876.71,866.61,857.65,848.91,840.41,832.26,826.77,820.58,814.44,810.92,805.24,802.79,797.42,795.38,793.36,789.23,786.2,784.42,781.5,780.63,777.25,776.88,774.86,773.04,772,771.57,770.18,769.47,767.46,766.76,767.22,765.6,765.36,766.39,765.24,763.98,765.93,765.84,766.07,766.28,766.64,767.48,768.73,769.35,769.93,771.11,771.98,772.58,773.73,775.33,776.25,777.36,778.46,780.79,783.15,784.47,785.54,788.17,790.14,792.66,793.74,795.6,799.14,802.28,803.58,806.04,809.43,813.36,815.12,817.46,821.63,824.31,826.47,830.31,832.6,836.05,838.96,841.98,845.89,849.07,854.58,856.48,859.53,863.98,868.49,871.81,876.48,880.05,883.48,888.1,893.04,897.37,901.05,904.41,909.28,914.06,918.07,922.53,927.81,931.84,936.17,941.82,947.44,950.7,957.44,961.79,967,971.41,978.1,982.26,987.89,993.08,998.46,1003.59,1009.75,1015.99,1021.21,1026.4,1032.53,1038.22,1043.71,1050.7,1055.11,1061.14,1066.63,1073.09,1077.32
02.06.2026 11:47:21,1147.28,1137.62,1128.78,1120.4,1110.48,1100.12,1092.27,1081.67,1072.21,1062.87,1051.1,1039.65,1029.82,1016.14,1004.32,990.97,978.63,965.44,952.06,938.41,925.32,912.29,900.02,889.21,876.44,867.47,857.29,847.68,839.47,833.25,825.94,820.7,814.67,811.03,807.19,803.4,798.25,795.27,792.79,788.79,787.57,784.07,782.59,779.43,778.32,777.1,774.06,772.33,772.19,771.52,769.45,768.95,767.81,767.18,767.68,766.76,763.95,764.85,765.02,764.86,766.03,765.59,765.05,766.36,766.7,767.43,767.15,768.83,770.45,771.18,772.42,772.57,773.85,775.67,776.73,778.75,780.21,780.37,783.43,784.03,785.81,788.8,790,792.52,793.82,797.2,799.72,801.9,804.52,806.51,809.04,811.65,814.79,817.07,820.57,822.48,826.3,828.92,832.56,835.02,838.96,842.98,845.54,849.22,852.92,856.15,861.43,864.59,867.86,870.86,876.76,879.63,882.41,888.82,891.77,897.68,899.83,904.5,909.05,913.35,918.15,923.09,928.28,931.56,936.76,942.4,946.43,951.05,956.12,961.37,967.68,971.98,977.17,982.43,987.13,993.57,998.7,1003.9,1009.44,1014.35,1020.65,1026.52,1032.12,1038.52,1043.18,1049.26,1054.94,1060.95,1066.35,1072.34,1078.82
02.06.2026 11:47:22,1147.34,1138.42,1128.08,1119.82,1109.59,1100.7,1091.05,1080.94,1071.29,1061.69,1051.69,1040.07,1029.53,1015.98,1004.35,991.44,977.83,965.9,952.64,938.34,924.03,911.43,899.81,888.38,876.98,866.47,857.6,848.39,839.95,833.36,827.71,819.43,814.85,810.91,805.83,801.98,798.59,794.93,791.99,789,786.52,782.89,782.45,780.53,778.6,775.86,775.21,774.12,771.53,770.82,769.91,769.07,767.96,767.44,766.63,766.62,765.72,764.73,766.03,765.5,765.22,764.5,766.28,766.22,766.01,767.39,767.47,768.54,769.65,770.11,771.63,772.42,774.33,775.36,777.06,778.4,780.03,781.19,783.07,785.12,786.06,788.46,790.53,793.03,793.76,796.55,798.88,801.46,804.32,805.45,809.53,811.78,814.09,817.57,821.99,823.23,826.69,829.83,832.74,834.94,839.42,842.77,845.87,849.57,851.32,857.37,859.63,864.14,867.26,872.17,875.97,880.41,882.9,888.36,891.63,895.39,901.1,903.92,908.82,913.28,918.54,923.46,927.41,932.13,936.3,941.43,947.1,950.85,955.54,962.02,967.76,971.27,976.47,981.28,987.82,993.06,998.6,1005.38,1010.12,1015.27,1020.81,1026.98,1031.86,1038.71,1043.3,1049.18,1055.53,1060.78,1066.67,1072.75,1077.7
02.06.2026 11:47:23,1146.33,1137.98,1127.69,1119.79,1109.51,1100.83,1090.23,1080.89,1072.18,1060.59,1051.05,1040.55,1029.04,1017.52,1005.1,993.11,977.18,964.15,952.02,938.01,925.42,912.29,899.92,888.42,876.27,866.8,855.94,848.38,840.63,833.53,827.06,819.89,813.99,810.76,806.12,802.23,798.13,794.37,791.67,789.8,786.42,784.8,781.52,780.39,778.5,775.83,775.31,773.12,772.06,771.81,770.06,768.38,767.58,767.03,766.16,765.44,764.94,765.94,764.51,765.15,764.28,765.49,766.64,767.26,766.57,766.5,767.65,769.26,770.21,770.12,770.9,772.7,774.35,775.18,776.87,777.75,778.99,781.54,782.52,785.28,786.9,788.26,790.42,792.05,793.94,796.5,797.71,801.53,804.38,805.58,809.3,812.4,815.97,817.98,819.37,822.65,826.01,828.21,832.39,835.96,839.16,841.92,846.31,850.47,852.49,856.6,860.99,863.71,868.01,872.32,876.53,880.16,884.31,886.96,892.76,896.83,900.34,904.93,909.7,915,918.54,923.42,927.73,932.07,937.4,941.32,946.94,952.7,956.6,961.78,967.72,971.96,976.03,981.21,988.89,993.53,998.79,1003.63,1010.03,1015.6,1020.89,1026.44,1032.24,1038.41,1045.22,1050.03,1056.06,1061.12,1066.93,1072.57,1077.32
02.06.2026 11:47:24,1146.45,1138.01,1129.55,1118.61,1109.71,1099.89,1090.64,1081.49,1071.75,1060.97,1049.98,1040.13,1027.36,1016.18,1004.39,992,977.79,965.48,951.75,937.48,925.15,912.71,899.19,887.5,876.22,865.66,855.89,848.22,839.23,832.97,826.46,820.15,815.36,810.91,806.22,801.59,797.71,795.2,792.05,789.7,786.24,783.3,781.96,780.07,777.49,776,773.44,773.34,771.55,770.19,769.37,767.51,767.19,766.93,766.36,766.33,765.28,765.18,765.6,765.63,765.15,765.86,765.32,766.3,766.35,767.37,766.55,769.38,769.72,770.24,771.72,773.24,773.12,776.34,775.43,778.24,780.62,781.02,782.09,785.12,786.17,788.72,790.24,791.23,795.05,797.4,798.07,800.85,804.63,807.08,809.17,811.83,815.16,817.16,820.34,823.09,826.52,829.34,833.71,836.07,839.57,843.07,845.35,849.2,853.11,856.36,859.48,864.43,867.65,871.26,875.73,879.45,882.77,887.67,891.39,896.57,900.63,905.53,909.29,914.02,918.25,921.95,928.01,933.55,936.63,941.68,946.87,950.96,955.63,961.24,965.97,971.66,976.17,983.49,987.26,993.6,999.87,1003.67,1010.24,1014.93,1020.84,1025.73,1032.79,1037.68,1043.39,1049.2,1055.41,1061.27,1065.81,1071.25,1077.73
02.06.2026 11:47:25,1146.65,1137.75,1128.83,1118.33,1111.65,1100.61,1091.48,1081.13,1071.32,1060.97,1049.99,1039.04,1028.59,1016.89,1004.99,991.27,978.92,965.58,951.4,938.36,924.22,912.06,898.37,887.1,876.2,866.83,856.66,848.19,839.92,832.08,825.76,820.03,815.65,811.05,805.11,801.43,798.36,795.16,791.68,789.73,786.94,783.95,782.57,779.3,777.88,776.33,773.93,773.57,772.1,771.64,769.57,768.83,768.49,766.58,765.87,766.71,766.14,764.02,765,764.89,765.04,765.39,765.16,766.17,766.48,767.21,767.47,768.11,770.34,770.21,771.49,772.81,773.38,775.12,776.4,778.5,778.99,781.14,782.38,784.54,786.01,788.03,790.12,791.75,793.99,796.43,798.22,801.23,804.81,806.57,808.95,811.52,814.36,817.41,820.01,822.89,825.59,827.95,832.96,836.15,839.29,842.21,846.82,848.7,852.03,857.29,861.93,863.79,867.65,871.33,876.1,878.99,883.57,888.17,892.34,896.53,900.13,904.7,908.71,914.48,919.02,922.14,927.19,932.07,936.77,941.9,946.16,951.92,956.69,962.06,966.76,972.63,976.49,981.15,987.33,992.99,997.66,1004.75,1009.29,1015.76,1020.62,1026.74,1032.49,1037.07,1044.36,1050.37,1055.16,1061.61,1066.86,1071.33,1078.96
