TimeStamp/Wavelength,1750,1752,1754,1756,1758,1760,1762,1764,1766,1768,1770,1772,1774,1776,1778,1780,1782,1784,1786,1788,1790,1792,1794,1796,1798,1800,1802,1804,1806,1808,1810,1812,1814,1816,1818,1820,1822,1824,1826,1828,1830,1832,1834,1836,1838,1840,1842,1844,1846,1848,1850,1852,1854,1856,1858,1860,1862,1864,1866,1868,1870,1872,1874,1876,1878,1880,1882,1884,1886,1888,1890,1892,1894,1896,1898,1900,1902,1904,1906,1908,1910,1912,1914,1916,1918,1920,1922,1924,1926,1928,1930,1932,1934,1936,1938,1940,1942,1944,1946,1948,1950,1952,1954,1956,1958,1960,1962,1964,1966,1968,1970,1972,1974,1976,1978,1980,1982,1984,1986,1988,1990,1992,1994,1996,1998,2000,2002,2004,2006,2008,2010,2012,2014,2016,2018,2020,2022,2024,2026,2028,2030,2032,2034,2036,2038,2040,2042,2044,2046,2048,2050,2052,2054,2056,2058,2060,2062,2064,2066,2068,2070,2072,2074,2076,2078,2080,2082,2084,2086,2088,2090,2092,2094,2096,2098,2100,2102,2104,2106,2108,2110,2112,2114,2116,2118,2120,2122,2124,2126,2128,2130,2132,2134,2136,2138,2140,2142,2144,2146,2148,2150
02.06.2026 10:51:19,1855.77,1857.26,1856.2,1854.79,1855.29,1855.49,1848.79,1849.23,1854.37,1850.41,1846.88,1846.89,1850.41,1848.41,1842.36,1844.19,1845.17,1843.34,1845.56,1849.32,1842.56,1838.47,1841.58,1838.42,1836.78,1839.22,1840.3,1838.44,1837.55,1836.5,1832.97,1832.78,1836.05,1832.46,1832.12,1831,1830.59,1825.73,1823.16,1822.28,1823.14,1822.22,1819.72,1816.71,1814.08,1817.29,1807.7,1808.11,1806.62,1802.51,1799.11,1794.49,1792.8,1792.55,1787.01,1778.47,1777.64,1772.58,1770.68,1766.42,1762.04,1755.44,1752.05,1750.34,1740.47,1741.39,1737.59,1733.97,1732.12,1725.51,1727.92,1720.3,1717.21,1718.62,1713.04,1716.92,1710.23,1710.96,1706.4,1710.76,1704.27,1703.85,1705.38,1700.54,1699.73,1699.67,1697.36,1695.15,1698.36,1700.48,1694.56,1696.15,1694.39,1696.15,1698.41,1694.22,1696.42,1693.61,1697.26,1694.83,1693.88,1694.87,1694.38,1690.93,1693.96,1696.48,1695.86,1692.04,1695.34,1694.23,1692.73,1693.77,1695.77,1694.69,1697.35,1696.6,1693.38,1697.77,1696.11,1696.07,1695.16,1697.56,1701.56,1697.32,1701.15,1703.46,1698.61,1700.22,1700.33,1703.86,1702.5,1703.32,1705.66,1702.65,1703.54,1706.57,1706.25,1707.46,1707.21,1709.65,1710.68,1712.11,1712.38,1710.84,1711.13,1712.01,1712.77,1711.4,1715.8,1716.2,1714.07,1717.76,1720.03,1718.28,1719.76,1719.97,1719.22,1724.74,1724.1,1721.19,1724.24,1727.51,1728.81,1731.09,1729.86,1731.43,1732.86,1733.86,1732.84,1736.39,1736.48,1738.03,1739.35,1741.69,1742.85,1745.21,1747.78,1744.56,1747.58,1745.76,1748.87,1749.57,1749.11,1752.71,1751.96,1753.99,1756.24,1756.46,1755.71,1757.61,1759.41,1757.25,1760.58,1760.34,1760.58,1760.97,1764.53,1764.63,1767.57,1764.36,1764.31
02.06.2026 10:51:20,1857.77,1854.15,1857.34,1854.17,1853.22,1853.1,1851.8,1849.52,1849.87,1850.23,1851.25,1847.31,1847.93,1844.57,1849.99,1844.06,1850.16,1844.51,1844.64,1843.64,1844.95,1841.9,1843.15,1839.25,1842.58,1835.87,1839.95,1839.41,1836.35,1837.77,1836.7,1833.1,1834.14,1833.8,1828.01,1828.05,1832.14,1824.11,1824.32,1823.4,1823.19,1822.36,1821.31,1817.81,1815.92,1815.37,1808.23,1809.46,1805.78,1803.42,1799.01,1795.8,1793.55,1788.43,1782.24,1780.69,1777.09,1772.16,1768.48,1764.88,1760.18,1756.85,1752.73,1747.56,1743.92,1738.5,1737.68,1731.65,1730.48,1726.41,1725.09,1722.75,1721.51,1713.5,1715.35,1713.91,1709.88,1709.05,1710.8,1705.1,1705.19,1703.33,1705.35,1704.09,1701.72,1700.67,1700.68,1695.91,1696.19,1698.54,1698.57,1695.38,1697.52,1698.11,1694.04,1693.84,1695.56,1693.18,1693.3,1696.79,1694.11,1690.83,1692.8,1694.6,1695.03,1694.85,1694.83,1697.9,1694.27,1694.82,1692.98,1693.15,1698.55,1696.78,1696.71,1698.02,1700.32,1696.96,1696.08,1701.9,1695.14,1697.99,1697.72,1698.01,1699.69,1699.69,1700.35,1702.05,1700.53,1701.16,1704.19,1701.19,1703.58,1703.57,1704.42,1705.46,1706.03,1704.2,1705.69,1706.13,1709.02,1712.64,1710.79,1709.94,1710.09,1712.9,1711.89,1714.67,1716.01,1714.2,1714.65,1719.8,1716.42,1719.64,1717.64,1718.69,1721.84,1721.74,1723.32,1726.57,1728.25,1722.82,1730.43,1729.17,1731.96,1733.07,1732.4,1735.5,1733.98,1736.43,1738.08,1737.03,1740.44,1739.44,1741.22,1741.4,1742.23,1746.46,1746.28,1748.06,1748.72,1754.88,1753.76,1753.56,1752.78,1752.86,1754.81,1752.73,1759.54,1757.04,1759.61,1758.29,1758.68,1759.13,1759.58,1761.89,1762.42,1762.37,1768.87,1767.79,1764.81
02.06.2026 10:51:21,1857.29,1860.36,1857.72,1858.95,1857.74,1856.55,1855.66,1850.27,1852.26,1854.28,1852.47,1847.91,1848.82,1848.1,1844.56,1844.27,1846.08,1846.26,1844.79,1846.68,1842.3,1839.35,1841.8,1839.66,1840.8,1842.5,1840.62,1834.75,1837.24,1837.53,1836.16,1835.11,1833.74,1832.59,1833.3,1831.41,1832.05,1829.7,1825.82,1826.26,1823.6,1816.83,1820.26,1816.91,1815.69,1815.95,1811.33,1809.4,1803.7,1802.53,1797.64,1795.2,1793.75,1786.75,1788.94,1778.6,1778.95,1775.62,1769.71,1764.89,1760.91,1755.67,1750.72,1747.98,1748.79,1740.13,1737.69,1731.09,1730.5,1726.72,1725.97,1724.34,1720.82,1717.69,1715.63,1715.65,1712.82,1706.23,1706.92,1707.82,1704.75,1700.45,1701.45,1703.43,1702.31,1702.03,1698.93,1700.2,1698.39,1697.37,1695.28,1698,1697.91,1695.81,1697.62,1695.02,1697.05,1694.56,1697.15,1696.53,1694.08,1693.4,1694.07,1694.59,1695.32,1693.74,1692.81,1695.42,1694.57,1698.53,1694.54,1695.64,1692.83,1693.56,1694.23,1698.25,1697.38,1698.86,1699.28,1700.83,1696.14,1698.07,1702.01,1699.65,1697.17,1697.14,1701.45,1697.4,1699.99,1700.8,1704.81,1703.54,1700.11,1705.72,1707.36,1703.03,1706.1,1707.93,1708.06,1706.33,1706.4,1709.2,1711.94,1712.88,1713.09,1711.79,1713.52,1715.59,1714.94,1715.93,1716.23,1718.58,1718.29,1717.77,1721.03,1723.54,1720.44,1722.62,1725.35,1725.87,1726.49,1726.72,1727.16,1731.73,1730.13,1734.05,1730.8,1734.81,1737.09,1738.03,1732.54,1736.57,1743.74,1737.14,1742.1,1745.65,1746.27,1747.28,1745.75,1747.02,1752.2,1748.83,1752.4,1752.44,1754.01,1755.53,1754.24,1753.64,1754.96,1757.27,1762.21,1761.16,1761,1760.42,1760.56,1760.56,1764.09,1764.73,1761.95,1765.63,1767.09
02.06.2026 10:51:23,1858.17,1856.29,1856.48,1854.36,1854.57,1853.84,1856.28,1850.24,1855.9,1851.2,1849.91,1849.52,1848.07,1850.1,1847.73,1847.55,1846.7,1848.14,1845.57,1845.86,1842.92,1844.29,1843.86,1843.82,1838.5,1842.26,1839.4,1839.54,1837,1835.03,1836.99,1834.61,1832.73,1834.73,1832.19,1829.37,1830.36,1826.41,1826.66,1824.33,1822.94,1824.73,1819,1817.51,1813.77,1810.83,1811.17,1809.5,1804.75,1801.37,1803.15,1798.82,1791.13,1786.15,1787.03,1780.86,1776.87,1774.14,1771.64,1763.93,1759.74,1755.73,1752.92,1746.93,1746.73,1739.53,1736.74,1733.97,1730.22,1726.88,1725.58,1720.58,1718.81,1716.75,1714.24,1711.17,1711.45,1708.06,1707.25,1707.1,1705.52,1702.76,1702.65,1698.36,1703.58,1696.96,1701.25,1701.45,1699.01,1697.86,1694.42,1695.52,1697.08,1694,1692.76,1693.48,1696.49,1694.85,1695.5,1697.05,1692.5,1689.67,1696.28,1695.32,1692.65,1696.14,1692.65,1693.36,1694.52,1693.48,1694.58,1692.75,1695.69,1696.12,1693.7,1700.63,1695.6,1698.22,1696.48,1700.68,1698.19,1698.26,1698.22,1697.93,1698.77,1700.33,1699.79,1698.26,1699.83,1702.68,1704.96,1703.92,1701.18,1700.45,1704.22,1706.6,1708.58,1706.52,1705.56,1707.42,1709.31,1706.88,1709.76,1712.04,1714.6,1711.29,1711.72,1713.38,1714.37,1712.85,1717.26,1717.99,1716.61,1719.16,1715.23,1716.89,1725.3,1724.25,1723.47,1724.6,1729.11,1726.17,1729.99,1730.05,1732.79,1733.09,1733.28,1732.79,1733.4,1734.49,1736.42,1738.95,1738.23,1741,1743.63,1743.22,1741.61,1747.85,1746.06,1750.21,1749.26,1749.52,1748.64,1754.09,1753.22,1751.93,1753.32,1755.71,1756.68,1757.11,1757.14,1759.3,1760.56,1760.46,1760.35,1761.62,1765.12,1762.18,1764.28,1766.46,1767.32
02.06.2026 10:51:24,1855,1854.75,1855.89,1855.75,1851.73,1854.04,1852.21,1849.02,1850.72,1848.97,1848.3,1851.19,1847.31,1845.92,1844.87,1844.1,1845.69,1845.7,1844.72,1844.03,1844.49,1842.37,1842.46,1840.93,1840.99,1841.3,1838.01,1837.55,1835.7,1834.43,1833.99,1835.75,1833.19,1834.98,1831.93,1827.89,1831.1,1828.29,1827.42,1823.96,1823,1823.26,1818.54,1813.8,1810.96,1812.96,1809.86,1805.34,1803.43,1803,1802.8,1795.58,1792.87,1789.59,1784.89,1779.7,1779.5,1770.98,1771.6,1763.3,1765.1,1757.39,1753.9,1748.42,1741.78,1742.8,1736.03,1732.37,1731.76,1723.7,1722.61,1718.8,1717.16,1720.02,1713.81,1710.12,1711.47,1710.12,1708.01,1704.77,1702.53,1704.2,1703.58,1700.28,1704.36,1702.36,1699.2,1698.17,1701.35,1698.93,1697.64,1695.82,1694.08,1694.82,1693.84,1694.64,1694.32,1691.76,1693.69,1695.15,1695.63,1694.68,1690.55,1690.35,1695.46,1692.55,1692.05,1692.71,1693.84,1693.47,1694.78,1697.4,1694.94,1700.16,1694.47,1695.52,1694.4,1697.56,1695.81,1696.09,1698.33,1696.04,1701.41,1700.58,1697.89,1699.12,1698.31,1699.87,1699.93,1701.28,1699.58,1702.48,1701.57,1705.04,1702.68,1705.74,1707.29,1706.97,1703.52,1708.77,1708.55,1708.24,1707.16,1712.18,1712.4,1710.64,1710.88,1713.65,1713.92,1714.95,1712.62,1716.85,1717.88,1715.13,1718.47,1717.88,1722.32,1722.98,1725.28,1725.58,1725.85,1725.99,1729.13,1728.03,1728.35,1733.25,1731.99,1736,1733.58,1735.61,1737.2,1738.37,1738.97,1741.53,1742.53,1741.34,1743.58,1740.77,1744.48,1747.97,1749.41,1750.36,1750.63,1751.43,1755.21,1753.09,1752.26,1756.75,1757.88,1756.48,1758.04,1757.89,1759.35,1763.21,1761.23,1761.61,1761.69,1762.06,1763.58,1763.96,1764.33
02.06.2026 10:51:25,1857.64,1859.94,1852.82,1850.91,1854.49,1854.07,1852.72,1850.83,1850.61,1852,1849.51,1848.75,1846.62,1848.41,1847.61,1846,1843,1843.48,1842.33,1844.72,1843.04,1843.28,1840.18,1840.22,1845.76,1840.7,1835.61,1837.99,1839.16,1833.9,1836.09,1832.96,1832.99,1836.11,1830.31,1831.19,1830.57,1825.72,1827.57,1825.3,1827.99,1821.16,1816.48,1818.76,1813.53,1814,1811,1808.81,1804.79,1800.2,1801.18,1798.93,1796.24,1786.58,1785.44,1782.3,1777.67,1774.81,1768.89,1764.32,1757.8,1756,1750.82,1749.83,1745.99,1740.76,1735.96,1731.54,1730.71,1727.35,1721.85,1721.99,1721.05,1715.49,1714.42,1711.3,1712.18,1711.68,1709.61,1705.99,1705.1,1704.6,1704.51,1704.69,1703.97,1701.85,1703.11,1695.58,1695.2,1699.39,1697.78,1694.54,1693.53,1693.4,1698.6,1692.87,1692.99,1694.69,1693.93,1697,1693.63,1693.49,1690.68,1694.63,1696.67,1694.54,1694.5,1694.7,1695.98,1693.93,1697.1,1694.03,1695.22,1694.5,1693.85,1695.09,1697.36,1698.42,1699.83,1695.89,1697.61,1697.15,1699.25,1698.8,1699.69,1699.59,1698.24,1699.74,1700.29,1703.47,1699.71,1706.18,1703.96,1705.34,1703.46,1707.9,1705.14,1707.86,1707.17,1709.33,1709.57,1706.75,1710.87,1710.13,1712.73,1710.64,1716.34,1715.14,1712.86,1715.96,1714.62,1713.94,1718.29,1716.87,1717.23,1719.85,1719.29,1722.11,1723.82,1722.58,1722.92,1725.67,1728.18,1728.6,1729.91,1731.46,1731.65,1733.72,1733.38,1735.98,1736.52,1734.45,1738.27,1742.95,1741.39,1745.28,1747.74,1748.29,1746.06,1749.19,1749.26,1747.58,1750.32,1752.68,1753.37,1753.36,1751.35,1755.42,1756.21,1757.05,1756.32,1760.96,1756.97,1760.58,1761.09,1762.11,1761.52,1760,1764.89,1763.94,1767.51
02.06.2026 10:51:26,1858.12,1853.25,1855.92,1854.98,1856.35,1852.82,1853.72,1852.06,1850.48,1847.98,1850.1,1847.01,1849.3,1845.96,1846.39,1845.12,1847.36,1844.97,1843.87,1842.85,1844.09,1841.07,1842.13,1841.72,1840.78,1843.15,1841.65,1839.44,1838.18,1836.19,1836.47,1832.42,1836.45,1834.75,1830.24,1830.63,1827.48,1830.42,1825.29,1824.45,1822.86,1820.82,1818.58,1814.45,1815.03,1812.92,1806.38,1809.45,1803.38,1803.19,1798.45,1796.74,1793.45,1788.43,1782.44,1782.02,1777.05,1771.52,1769.37,1762.48,1762.23,1759.39,1748.54,1745.5,1744.96,1738.75,1736.54,1732.41,1732.14,1725.66,1723.42,1722.73,1719.2,1717.41,1714.14,1711.92,1708.76,1708.13,1704.34,1704.43,1705.72,1701.83,1702.25,1701.35,1701.78,1703.04,1701.23,1699.07,1697.56,1699.2,1698.98,1695.17,1695.67,1695.89,1693.03,1696.99,1694.83,1692.63,1694.22,1692.1,1696.59,1696.4,1693.72,1694.01,1694.74,1694.92,1696.69,1695.26,1691.81,1692.37,1695.77,1696.82,1694.13,1695.18,1696.84,1698.77,1694.98,1698,1696,1699.35,1700.71,1699.61,1697.79,1700.34,1699.57,1699.36,1699.68,1700.21,1700.05,1702.45,1703.16,1700,1701.13,1706.3,1706.37,1707.36,1703.53,1705.49,1705.05,1706.08,1708.02,1709.9,1709.4,1710.71,1709.52,1709.05,1714.97,1712.5,1714.9,1709.98,1716.83,1714.01,1718.23,1716.29,1718.7,1723.89,1720.62,1725.23,1723.64,1726.01,1722.66,1728.45,1725.12,1727.86,1731.2,1731.99,1732.17,1734.19,1734.02,1735.44,1735.39,1741,1739.01,1741.98,1741.48,1742.43,1743,1745.63,1745.08,1747.31,1748.26,1748.32,1752.49,1751.77,1753.13,1752.06,1754.38,1753.55,1757.14,1755.93,1755.6,1758.89,1758.07,1760.88,1762.25,1764.42,1766.21,1764.12,1765.74,1761.87,1766.35
02.06.2026 10:51:27,1856.56,1858.05,1853.38,1855.43,1855.99,1852.29,1850.35,1851.54,1852.41,1850.28,1849.72,1850.39,1846.67,1846.27,1845.05,1844.39,1846.97,1843.12,1844.3,1843.21,1841.74,1841.77,1839.75,1840.96,1842.55,1838.84,1835.26,1835.6,1839.86,1836.3,1835.41,1833.06,1830.96,1831.17,1832.36,1831.14,1827.9,1825.8,1823.1,1824.38,1825.02,1820.98,1820.61,1814.53,1814.7,1817.56,1811.89,1809.2,1804.39,1802.62,1799.66,1795.51,1791.19,1787.9,1786.44,1783.49,1779.25,1770.78,1770.35,1759.22,1760.55,1758.12,1753.62,1747.26,1743.64,1740.13,1737.91,1733.6,1731.5,1729.8,1719.56,1721.95,1720.82,1710.91,1715.64,1711.18,1711.37,1712,1708.15,1707.86,1704.02,1705.29,1699.89,1701.81,1700.06,1702.37,1697.69,1700.53,1698.53,1697.49,1696.17,1696.83,1697.12,1693.63,1696.35,1697.52,1695.18,1696.79,1697.29,1693.63,1691.69,1696.74,1695.38,1693.59,1694.24,1692.77,1693.28,1694.31,1692.6,1690.77,1695.7,1693.32,1697.2,1696.4,1695.57,1693.56,1696.1,1700.66,1695.83,1698.16,1700.27,1699.83,1696.85,1697.8,1698.36,1700.46,1699.74,1701.55,1699.02,1701.99,1701.1,1702.17,1703.11,1704.89,1701.42,1704.65,1705.11,1705.55,1706.16,1706.46,1707.14,1710.83,1710.35,1710.83,1712.83,1708.56,1711.27,1713.62,1714.47,1715.38,1717.04,1715.55,1716.76,1715.35,1720.47,1719.5,1720.67,1721.22,1723.1,1724.93,1724.2,1729.57,1730.57,1729.23,1733.81,1730.07,1730.76,1736.25,1732.7,1734.63,1736,1737.22,1737.85,1737.7,1744.62,1742.27,1744.27,1744,1746.73,1747,1750.91,1748.5,1750.83,1752.25,1753.15,1754.13,1757.86,1755.35,1755.89,1756.88,1757.51,1757.78,1758.16,1760.65,1764.77,1761.66,1763.1,1766.19,1766,1762.15,1763.17
02.06.2026 10:51:28,1856.42,1856.13,1855.23,1851.6,1854.98,1853.62,1853.16,1848.57,1850.62,1850.89,1850.39,1847.45,1845.27,1845.69,1843.63,1848.03,1843.39,1844.92,1844.09,1845.14,1842.67,1840.38,1844.26,1838.57,1840.37,1839.24,1841.02,1836.81,1841.93,1835.08,1834.12,1834.04,1834.69,1831.16,1828.26,1833.15,1827.61,1826.11,1827.53,1824.95,1822.84,1821.37,1817.75,1815.86,1810.56,1813.29,1812.19,1807.72,1804.54,1801.95,1799.6,1795.55,1790.18,1785.21,1787.2,1783.95,1778.58,1770,1771.24,1763.53,1759.74,1759.15,1755.03,1748.22,1742.5,1738.49,1735.47,1735.72,1731.88,1726.86,1723.64,1721.83,1718.61,1718.67,1716.62,1714.98,1707.76,1707.68,1706.76,1705.81,1704.21,1703.14,1704.52,1701.17,1704.13,1701.7,1697.92,1696.8,1698.96,1694.98,1695.61,1695.41,1693.3,1695.62,1693.83,1697.32,1696.32,1695.37,1692.87,1696.27,1693.23,1694.09,1691.73,1691.59,1693.87,1692.27,1692.22,1691.19,1690.82,1695.01,1695.05,1695.49,1695.67,1694.07,1694.03,1696.14,1697.9,1695.13,1696.79,1696.74,1694.05,1697.75,1696.67,1698.2,1698.29,1699.21,1702.83,1700.44,1701.49,1701.08,1699.56,1702.75,1699.82,1704.29,1706.07,1701.96,1706.11,1707.79,1707.28,1706.62,1706.05,1709.01,1709.38,1708.77,1709.55,1708.96,1712.06,1715.03,1712.87,1718.06,1714.54,1717.94,1717.36,1717.11,1720.53,1720.97,1720.02,1723.59,1718.55,1723.54,1727.23,1726.51,1725.96,1728.47,1729.63,1733.1,1732.24,1731.64,1733.64,1740.29,1740.05,1741.24,1742.13,1742.49,1743.48,1741.71,1746.04,1742.12,1748.02,1747.47,1748.89,1748.22,1751.77,1751.7,1752.7,1755.93,1754.41,1755.46,1752.21,1756.67,1760.73,1757.64,1758.72,1761.65,1762.01,1761.91,1762.93,1764.74,1764.99,1767.38,1762.71
02.06.2026 10:51:30,1854.99,1853.15,1854.28,1854.99,1853.83,1855,1852.28,1853.22,1850.93,1852.24,1847.71,1848.3,1847.26,1850.04,1847.39,1845.57,1842.81,1845.84,1844.27,1843.9,1847.28,1842.32,1841.15,1839.46,1839.69,1839.59,1836.08,1838.34,1838.52,1836.5,1836.83,1834.83,1831.97,1829.28,1832.61,1829.45,1828.21,1823.88,1830.85,1822.69,1823.53,1818.3,1819.17,1815.32,1813.31,1811.44,1813.56,1804.11,1806.93,1800.17,1799.62,1795.02,1790.15,1790.19,1787.78,1778.93,1780.89,1773.63,1767.49,1763.96,1760.08,1753.6,1754.6,1749.1,1742.16,1739,1740.15,1732.1,1731.45,1726.13,1723.64,1721.25,1715.66,1716.61,1710.29,1711.84,1714.04,1711.93,1708.86,1705.04,1706.33,1701.33,1699.95,1702.25,1701.28,1702.11,1700.79,1699.07,1698.09,1697.84,1696.29,1696.54,1694.7,1694.53,1694.85,1694.06,1694.61,1697.92,1694.36,1694.4,1694.73,1695.21,1693.7,1693.85,1692.21,1692.55,1692.68,1692.12,1693.63,1695.38,1694.37,1694.68,1694.86,1694.21,1696.65,1695.16,1697.44,1695.52,1698.87,1697.82,1698.19,1695.55,1699.36,1698.22,1698.29,1694.66,1696.95,1699.95,1702.29,1704.16,1701.6,1700.73,1701.4,1704.36,1703.36,1703.87,1709.19,1707.21,1707.21,1707.25,1707.63,1707.74,1711.73,1709.24,1710.69,1711.56,1714.06,1708.98,1713.39,1714.76,1715.87,1716.47,1712.97,1715.32,1717.62,1718.78,1721.33,1723.63,1722.05,1724.2,1726.22,1728.91,1728.14,1729.09,1731.28,1730.99,1730.62,1734.99,1735.28,1737.95,1734.27,1736.41,1738.2,1741.77,1741.51,1741.69,1740.48,1741.87,1746.49,1744.47,1744.92,1748.81,1748.96,1749.91,1750.14,1750.45,1753.34,1754.1,1757.77,1756.49,1758.5,1758.11,1759.64,1760.95,1763.7,1762.91,1762.43,1763.27,1765.08,1767.45,1763.35
